InvoiceId,InvoiceNumber,CustomerId,CustomerAccountId,InvoiceDate,DueDate,InvoiceAmount,IsoCurrencyCode,CreatedBy
INV-3eef86f8-cf18-4382-b09e-6b80f05da9dc,ID200095,CID-005,CA-0010,2020-04-20,2020-05-20,559.56,USD,SampleGen
INV-01bb764d-40d3-42ac-92f6-886d3728421f,ID200096,CID-005,CA-0010,2020-09-17,2020-10-17,3478.7,USD,SampleGen
INV-e603e20b-5e6d-4d2a-b792-06a1885b78e0,ID200097,CID-005,CA-0010,2020-12-20,2021-01-19,5418.52,USD,SampleGen
INV-489af6d6-f797-4e2e-99c1-7ec7b9829043,ID200098,CID-005,CA-0010,2021-05-28,2021-06-27,1225.2,USD,SampleGen
INV-7f40f41a-8caa-4c62-8bc1-bf36ebcc6613,ID200099,CID-005,CA-0010,2021-07-14,2021-08-13,919.9,USD,SampleGen
INV-1cca4016-9be0-4890-8de9-3da7d8c37c74,ID200100,CID-005,CA-0010,2021-09-12,2021-10-12,4735.88,USD,SampleGen
INV-16517991-afd4-4e49-89b7-66d6d5cbb5a3,ID200101,CID-005,CA-0010,2021-11-12,2021-12-12,3184.1,USD,SampleGen
INV-c334f3e0-02e7-4521-96d6-d5bdd7553f28,ID200102,CID-005,CA-0010,2021-12-22,2022-01-21,1668.22,USD,SampleGen
INV-30ada0e8-3353-409c-875d-8e5d3d221b76,ID200103,CID-005,CA-0010,2022-07-12,2022-08-11,591.38,USD,SampleGen
INV-7cba1719-a2f0-4b60-8e75-d598f07c0d27,ID200104,CID-005,CA-0010,2022-08-20,2022-09-19,958.12,USD,SampleGen
INV-c08382ef-fb8e-4448-8478-817acda591a8,ID200105,CID-005,CA-0010,2023-02-11,2023-03-13,904.98,USD,SampleGen
INV-6513c01d-76b4-4aaa-a52c-01bb41ee1982,ID200106,CID-005,CA-0010,2023-05-28,2023-06-27,2704.89,USD,SampleGen
INV-816ece0d-15f5-453c-a507-4f9a806e06c1,ID200107,CID-005,CA-0010,2023-08-07,2023-09-06,786.38,USD,SampleGen
INV-711baec1-9483-4d82-b50e-0a4a74c664f4,ID200108,CID-005,CA-0010,2023-11-04,2023-12-04,1148.9,USD,SampleGen
INV-dc38b4d6-65bf-4bbd-8670-83a91d163fa3,ID200109,CID-005,CA-0010,2024-05-05,2024-06-04,1424.52,USD,SampleGen
INV-7aa37c35-c94e-4ada-9331-cf3337c926b3,ID200110,CID-005,CA-0010,2024-12-10,2025-01-09,669.76,USD,SampleGen
INV-77febf78-2bf0-4b37-9bdc-0d3fad0f82bb,ID200111,CID-005,CA-0010,2025-02-01,2025-03-03,296.74,USD,SampleGen
INV-207154b6-e3b9-436f-b624-04ad3c9cb9c9,ID200112,CID-005,CA-0010,2025-02-20,2025-03-22,2052.04,USD,SampleGen
INV-3b592cf7-17c8-4ba4-a449-fdb297d1ef48,ID200113,CID-005,CA-0010,2025-04-07,2025-05-07,2717.72,USD,SampleGen
INV-4f49e64d-a4f4-4e67-bff6-88fc1a4756a1,ID200114,CID-005,CA-0010,2025-05-14,2025-06-13,775.76,USD,SampleGen
INV-e9beb586-7157-4517-ad23-1ab2a6bc7b13,ID200115,CID-005,CA-0010,2025-08-01,2025-08-31,1407.48,USD,SampleGen
INV-9f5954f0-4966-4138-86f5-a13d18b25962,ID200116,CID-005,CA-0010,2025-09-29,2025-10-29,1252.62,USD,SampleGen
INV-a7df084f-1597-4480-88e5-b9402bf3720f,ID200117,CID-005,CA-0010,2025-12-29,2026-01-28,4008.62,USD,SampleGen
INV-27776eb8-d251-484d-b12a-8f5f407f7f85,ID200118,CID-005,CA-0010,2026-01-15,2026-02-14,3998.12,USD,SampleGen
INV-32cf6489-43d5-488f-b33c-a5083ef9a18a,ID200119,CID-005,CA-0010,2026-02-08,2026-03-10,977.14,USD,SampleGen
INV-1ee62d68-448c-475a-88bf-548c671f5da6,ID200120,CID-006,CA-0012,2020-02-28,2020-03-29,6190.14,USD,SampleGen
INV-9371a1bf-ac2f-4540-afba-0721c781ac44,ID200121,CID-006,CA-0012,2020-03-23,2020-04-22,902.88,USD,SampleGen
INV-e03dc83c-fea6-437b-9458-757f2dc97191,ID200122,CID-006,CA-0012,2020-12-25,2021-01-24,4795.26,USD,SampleGen
INV-c61bab8d-34da-418d-ade3-fc7105c5dc00,ID200123,CID-006,CA-0012,2021-02-10,2021-03-12,2781.16,USD,SampleGen
INV-110f6e16-5fcf-4dc7-8c07-e7b8be65d5e1,ID200124,CID-006,CA-0012,2021-05-07,2021-06-06,1187.12,USD,SampleGen
INV-844428a8-70cb-4cd7-8d9a-d46150aac96e,ID200125,CID-006,CA-0012,2021-07-23,2021-08-22,419.64,USD,SampleGen
INV-657f013a-9a93-4262-a939-c374265c8658,ID200126,CID-006,CA-0012,2021-08-21,2021-09-20,2109.22,USD,SampleGen
INV-72be3f3e-d699-46d3-a61d-451a8b258e93,ID200127,CID-006,CA-0012,2021-11-30,2021-12-30,756.57,USD,SampleGen
INV-79d7739a-6853-43d9-bd11-aab3a8011c48,ID200128,CID-006,CA-0012,2022-02-13,2022-03-15,1547.46,USD,SampleGen
INV-5c145294-2c09-4b4f-8679-dc23baafef44,ID200129,CID-006,CA-0012,2022-03-31,2022-04-30,194.96,USD,SampleGen
INV-a85a07b2-e2cc-4afa-92fa-bb7993b23536,ID200130,CID-006,CA-0012,2022-07-11,2022-08-10,1326.86,USD,SampleGen
INV-4b5c679d-346c-48bb-b4cb-c8d1db01d84c,ID200131,CID-006,CA-0012,2022-08-23,2022-09-22,1070.5,USD,SampleGen
INV-2ee2ea7d-0fdb-4176-9e8c-b914dd43b473,ID200132,CID-006,CA-0012,2023-09-01,2023-10-01,881.76,USD,SampleGen
INV-964157cd-1739-45f7-bb1a-04ff00a10afa,ID200133,CID-006,CA-0012,2023-11-17,2023-12-17,2480.28,USD,SampleGen
INV-bd2caeea-02af-48ac-bac1-eab1e0749be5,ID200134,CID-006,CA-0012,2024-04-22,2024-05-22,1123.36,USD,SampleGen
INV-1151d3fb-657b-4f75-98eb-6541823e87ea,ID200135,CID-006,CA-0012,2024-05-25,2024-06-24,1195.48,USD,SampleGen
INV-0622d163-c284-4c40-ad28-f1081955fbbb,ID200136,CID-006,CA-0012,2024-06-15,2024-07-15,1144.68,USD,SampleGen
INV-61d7bcd3-c471-44de-b4b0-4f7ee15de86a,ID200137,CID-006,CA-0012,2024-07-23,2024-08-22,2257.64,USD,SampleGen
INV-96168f77-d126-4859-8295-0d68db14cdac,ID200138,CID-006,CA-0012,2024-08-29,2024-09-28,3834.78,USD,SampleGen
INV-709d9dd2-7be0-4480-9363-c5dc9eb0a12f,ID200139,CID-006,CA-0012,2024-11-04,2024-12-04,1375.66,USD,SampleGen
INV-578d956d-a8cc-43b1-aceb-6fe71b82ee81,ID200140,CID-006,CA-0012,2024-12-16,2025-01-15,364.56,USD,SampleGen
INV-abb6f02b-3674-4ab5-9017-fa6afd208182,ID200141,CID-006,CA-0012,2025-01-11,2025-02-10,1449.84,USD,SampleGen
INV-e1bdc364-7979-4ed9-a89d-86da5f36b66b,ID200142,CID-006,CA-0012,2025-03-03,2025-04-02,1403.3,USD,SampleGen
INV-900e5caf-3c12-4ceb-b4df-b98069abadbf,ID200143,CID-006,CA-0012,2025-04-15,2025-05-15,2857.66,USD,SampleGen
INV-e5f35d89-2c35-45a7-bb7f-7a0fe40976ba,ID200144,CID-006,CA-0012,2025-05-27,2025-06-26,975.03,USD,SampleGen
INV-65a4347b-0d9d-4797-9729-b53a634db957,ID200145,CID-006,CA-0012,2025-07-26,2025-08-25,5261.6,USD,SampleGen
INV-f1a3c329-600c-4bbe-adda-305edfbb5dd8,ID200146,CID-006,CA-0012,2025-08-16,2025-09-15,4595.92,USD,SampleGen
INV-1c7d1594-f072-43e7-b9e9-800e81968df0,ID200147,CID-006,CA-0012,2025-09-28,2025-10-28,830.88,USD,SampleGen
INV-d91f93b2-99af-4adc-86ea-5416063a172a,ID200148,CID-006,CA-0012,2025-10-08,2025-11-07,347.58,USD,SampleGen
INV-4c160f25-6278-4cb8-8c66-8f22bd2f1a2a,ID200149,CID-006,CA-0012,2025-11-21,2025-12-21,737.58,USD,SampleGen
INV-0dfd4bc4-d5b0-48aa-a7d8-720971a52008,ID200150,CID-006,CA-0012,2025-12-19,2026-01-18,1751.0,USD,SampleGen
INV-5bcb7ad9-6105-497b-b54f-bd56b6594ab1,ID200151,CID-006,CA-0012,2025-12-25,2026-01-24,1187.12,USD,SampleGen
INV-6fca7321-240a-4817-926d-a5bb6094a17a,ID200152,CID-006,CA-0012,2026-01-02,2026-02-01,3285.78,USD,SampleGen
INV-81e5699f-851b-4a9b-91a5-a4337e02d4f7,ID200153,CID-006,CA-0012,2026-02-05,2026-03-07,845.74,USD,SampleGen
INV-bc5fee8c-3a07-469c-ac88-c81d9fa8ba77,ID200154,CID-007,CA-1477,2020-04-09,2020-05-09,2499.3,USD,SampleGen
INV-eeee7e80-1b74-4f0f-8457-c434d90bd2d7,ID200155,CID-007,CA-1477,2020-07-17,2020-08-16,1975.72,USD,SampleGen
INV-9a150cf3-cded-4f23-b48e-d8f497036f5b,ID200156,CID-007,CA-1477,2021-07-21,2021-08-20,1085.32,USD,SampleGen
INV-2378d8a0-e394-4e50-a62d-439ffb58ed4e,ID200157,CID-007,CA-1477,2021-12-03,2022-01-02,2501.44,USD,SampleGen
INV-4e0379e7-ee5a-44e7-9a64-53fa6652e4b1,ID200158,CID-007,CA-1477,2022-05-23,2022-06-22,5528.76,USD,SampleGen
INV-75df5e8a-a67f-4764-ba7f-ef62f30620fc,ID200159,CID-007,CA-1477,2024-09-01,2024-10-01,551.08,USD,SampleGen
INV-81f7a3aa-08f4-47a1-9f71-fefd9ada7179,ID200160,CID-007,CA-1477,2025-11-15,2025-12-15,2056.16,USD,SampleGen
INV-7daf5093-2535-47c0-a132-391696d02b69,ID200161,CID-007,CA-1477,2026-01-01,2026-01-31,972.94,USD,SampleGen
INV-acd06f84-198f-4a48-9448-230f92200e43,ID200162,CID-008,CA-0015,2020-01-11,2020-02-10,3603.76,USD,SampleGen
INV-0b80255f-2a98-4b7a-88f5-090c6bd54f8d,ID200163,CID-008,CA-0015,2020-03-14,2020-04-13,830.84,USD,SampleGen
INV-91ce86a3-94b6-4e7d-b1b7-5839f33a1e31,ID200164,CID-008,CA-0015,2020-05-12,2020-06-11,4625.58,USD,SampleGen
INV-4daffd01-44d2-4082-ad9e-8c50302956ee,ID200165,CID-008,CA-0015,2020-06-10,2020-07-10,4188.96,USD,SampleGen
INV-415d77f1-2b23-43a2-aff4-0bc26ecb68e9,ID200166,CID-008,CA-0015,2020-12-15,2021-01-14,1390.54,USD,SampleGen
INV-41f2958b-b1ed-4d78-b6cc-23df1b1de8bc,ID200167,CID-008,CA-0015,2021-01-08,2021-02-07,1500.68,USD,SampleGen
INV-80ca9ca4-56fa-4ba8-aa53-585b57f1303e,ID200168,CID-008,CA-0015,2021-02-15,2021-03-17,5066.54,USD,SampleGen
INV-5aca0d44-c8d0-4329-8fc5-0fa51eb51912,ID200169,CID-008,CA-0015,2021-06-08,2021-07-08,1449.84,USD,SampleGen
INV-30c98932-1003-48fd-b80a-5fd2e9f5a958,ID200170,CID-008,CA-0015,2021-07-18,2021-08-17,1091.58,USD,SampleGen
INV-bfb0bd92-e7af-4e77-80f0-73d8c723e59e,ID200171,CID-008,CA-0015,2021-10-30,2021-11-29,3285.86,USD,SampleGen
INV-6fbfd6ed-c6fd-476f-810c-ee443098dbf4,ID200172,CID-008,CA-0015,2021-12-31,2022-01-30,703.7,USD,SampleGen
INV-7bbe1b35-0475-4d47-86f7-afcc1a1152ed,ID200173,CID-008,CA-0015,2023-04-26,2023-05-26,2395.4,USD,SampleGen
INV-67bac546-5f4c-495e-a293-2781689ada68,ID200174,CID-008,CA-0015,2023-07-05,2023-08-04,718.46,USD,SampleGen
INV-b450b53b-422d-4d96-a3d6-c6bb2fc44809,ID200175,CID-008,CA-0015,2023-10-26,2023-11-25,631.62,USD,SampleGen
INV-af81d77e-4a84-475a-99f3-94a1f4ef5fbc,ID200176,CID-008,CA-0015,2024-04-10,2024-05-10,1021.66,USD,SampleGen
INV-6d55001b-9303-4fd6-9435-c42d9f07da4e,ID200177,CID-008,CA-0015,2024-08-15,2024-09-14,2919.12,USD,SampleGen
INV-af1f6780-3d8f-4cf5-bc6a-d9fc42d1212e,ID200178,CID-008,CA-0015,2024-10-24,2024-11-23,2382.68,USD,SampleGen
INV-ff1a5dc0-fd72-43a8-9281-be32c8140220,ID200179,CID-008,CA-0015,2025-01-23,2025-02-22,381.56,USD,SampleGen
INV-c1ab4c1e-8443-48c8-bc40-965c7baddc3a,ID200180,CID-008,CA-0015,2025-04-05,2025-05-05,3141.66,USD,SampleGen
INV-9d9de525-3e69-41f8-859a-99717f32f318,ID200181,CID-008,CA-0015,2025-07-09,2025-08-08,2414.48,USD,SampleGen
INV-b3d67120-031d-46d3-ad36-92325ec52833,ID200182,CID-008,CA-0015,2025-09-18,2025-10-18,576.48,USD,SampleGen
INV-df2623c7-4e0b-4cb7-ab83-69ab90d70f15,ID200183,CID-008,CA-0015,2025-12-26,2026-01-25,958.12,USD,SampleGen
INV-9739fdf8-2016-49f8-a590-2f7f8b12bd85,ID200184,CID-008,CA-0015,2026-01-29,2026-02-28,409.06,USD,SampleGen
INV-cc6a02d4-f620-4752-a67d-9ec65038726e,ID200185,CID-008,CA-0015,2026-02-20,2026-03-22,2416.64,USD,SampleGen
INV-caf4c360-108d-474e-9cfb-a16d52cf17c9,ID200186,CID-009,CA-0017,2020-08-18,2020-09-17,4875.76,USD,SampleGen
