PaymentId,InvoiceId,CustomerId,PaymentDate,PaymentAmount,PaymentMethod,IsoCurrencyCode,CreatedBy
edf8aac8-d977-42c4-b92c-87f3c34d12c1,INV-6b9bdf42-fe2d-46ce-a21a-3eb67b4194bb,CID-001,2025-10-20,758.76,VISA,USD,SampleGen
2561590f-2415-4614-9c0c-3c9ace2d4559,INV-b0c288a6-7fa6-4798-8287-6e6303a3268e,CID-001,2025-10-17,504.42,AmEx,USD,SampleGen
69eae74c-24a5-4663-8ef8-5249b3da7fb4,INV-3f0d2fef-67a0-4f1f-afd9-8508e4ad398e,CID-001,2025-10-11,3599.54,VISA,USD,SampleGen
857c0ad2-6c5d-442a-a11e-00ebef89a804,INV-06e941e9-aeb4-4261-af31-fbb62dabe1dd,CID-001,2025-11-30,4695.35,AmEx,USD,SampleGen
44b9a3d6-0fa0-4be4-9484-fe6fad5d0fab,INV-6cd9052b-a173-44f7-8c21-af5708dd1915,CID-001,2025-11-22,358.18,VISA,USD,SampleGen
f949049c-0db9-442b-ae16-515e3450534a,INV-b7a723b3-5aa8-4765-878a-ffe4aae432f0,CID-001,2025-11-15,4282.16,PayPal,USD,SampleGen
4a3f099d-fc2f-49bf-9f9a-bf37e231aa2d,INV-021b57d4-35c1-48cd-a05f-fae72ff0deb2,CID-001,2025-11-19,2588.26,MC,USD,SampleGen
0d52b985-323b-490c-998d-40f489081dcc,INV-e37e88c4-4d80-4e65-8501-89ace8e4d5f2,CID-001,2025-11-08,6181.72,VISA,USD,SampleGen
ef746483-03e3-49e9-a7db-ac5191817d5e,INV-f0c3fa68-2ae8-4e38-9888-16c713bed619,CID-001,2025-12-10,756.72,VISA,USD,SampleGen
8cfbb052-95a8-4fd1-b077-f7a5f9bbe3e4,INV-c22009c2-6a9b-4ea1-a2b0-0bf962cfa2e2,CID-001,2025-12-13,2365.78,MC,USD,SampleGen
acbc0731-8b70-4964-a1d7-8dfeba70154f,INV-9e162ba9-d463-4092-90e4-ce3c7eaba125,CID-001,2025-12-16,1102.24,Discover,USD,SampleGen
0f3d4ce9-0b53-45f4-a697-434be159643e,INV-e585e1c0-4352-4a90-a015-bfe0fdc6e79e,CID-001,2025-12-31,2257.64,VISA,USD,SampleGen
b0d2a5d7-1922-4a28-8ee5-39942d5d8f81,INV-3efe227b-cc90-4cf5-81b9-a967ca93e1a6,CID-001,2025-12-06,4714.7,MC,USD,SampleGen
d6d397d6-e0ed-4985-893e-00bace91a1ea,INV-f75ef2fe-8c9e-4124-b505-33f8be53ed32,CID-001,2025-12-10,3107.68,MC,USD,SampleGen
5442e107-5ebd-4e89-beef-92de91b6a004,INV-ca164e24-cfe6-4f7f-9fdb-55a8d04f7072,CID-001,2025-12-19,1530.48,MC,USD,SampleGen
695ab369-2df2-43d0-a794-f024f4c5e7b0,INV-7a373a49-2268-4fbc-ae26-1310a5d12c34,CID-001,2025-12-14,830.88,MC,USD,SampleGen
ae3990bc-12f0-479f-9114-f0a40650fbfb,INV-3416941a-cd9c-429c-8c49-c6451a8530d2,CID-001,2025-12-04,669.76,VISA,USD,SampleGen
3e14290c-2615-4426-9950-1db41e76b31c,INV-7fbe8438-6d2b-46b5-8551-f67625da7414,CID-001,2025-12-28,1182.76,MC,USD,SampleGen
4f21e90f-c676-4d2e-8e35-a969393b1aea,INV-f3a7ae72-a00e-4538-bf9f-84a9fad37c50,CID-001,2025-12-31,2238.62,Discover,USD,SampleGen
f8c2801b-32ef-4c04-a504-c8c2a7533cae,INV-83d08fff-bd93-4806-bfa2-4e455ad8f6f8,CID-001,2026-01-31,525.7,MC,USD,SampleGen
5414fa47-a2b1-4b8f-83b5-d0ec20a143b6,INV-004bea16-a20a-45d5-bc7d-9b6e3741e48b,CID-001,2026-01-28,334.88,MC,USD,SampleGen
c8efa5f6-66ac-4b86-b28d-42e5d9ed71c8,INV-ba349816-b2e2-4fe9-8932-e887b03c7a98,CID-001,2026-01-28,2448.44,VISA,USD,SampleGen
a2e4af9d-876b-4aea-a09a-b7ae53676ec6,INV-51b43fb0-6214-42ee-9997-a001d2a148f8,CID-001,2026-01-05,1683.1,AmEx,USD,SampleGen
531b14c2-f03d-4bcd-a211-1e26dcdd69e8,INV-138aafbc-2578-4f1e-a29d-cdf13f7e5eca,CID-001,2026-01-26,805.56,PayPal,USD,SampleGen
4b2a1ee0-b3b7-40c2-bd04-f0cb47f1233e,INV-4359759e-b966-46c2-b797-cb238a7b1491,CID-001,2026-02-10,328.46,Discover,USD,SampleGen
f82b47df-a577-48b9-9f25-fa027d2dc603,INV-196513b6-6722-4ed0-90e9-592d6cef27ed,CID-001,2026-02-17,1568.68,MC,USD,SampleGen
94e45d61-8b2a-4b5a-a510-f191e288440f,INV-b0c59229-c50d-4280-95bd-b5df671ef971,CID-001,2026-02-27,2480.18,MC,USD,SampleGen
028ee8b5-6bfb-475c-a57f-f4b61c836547,INV-a997539b-a7cd-4214-a3de-0a3d66f42f76,CID-001,2026-02-19,1992.68,AmEx,USD,SampleGen
0942712c-5980-4c13-bedd-4722840d0925,INV-ebdd15d7-dcb7-4445-9f29-0c7c77e3d66d,CID-001,2026-02-09,2187.76,VISA,USD,SampleGen
c5e5c095-0e71-44da-a547-1f157aaf22cd,INV-42af3c79-20bb-4ca8-b7c4-e355f4701f8d,CID-001,2026-02-13,1388.36,PayPal,USD,SampleGen
3003b1ce-e835-4fb8-ae53-5bc7f4a2edc9,INV-cc360a03-c2c0-4696-bfc4-dc372ad0b4e9,CID-001,2026-02-04,3213.72,AmEx,USD,SampleGen
2ef1b0ee-5878-45cc-a6e4-3f311d9a91cd,INV-243b0eba-2522-461f-bfb7-783d94fb659b,CID-001,2026-02-10,2001.2,Discover,USD,SampleGen
9c7617cc-39d0-41e8-9a07-1b74fa392794,INV-43e4b2a1-9107-445f-b33a-3c8f487fd6cc,CID-001,2026-03-02,1827.22,PayPal,USD,SampleGen
ddbc746a-8819-4b7f-a447-62dfe255ecfa,INV-82b0c5b5-1d81-4d64-815d-7bb83eb16cdf,CID-001,2026-03-01,4701.98,VISA,USD,SampleGen
aae33fa8-dbd7-458e-b5e9-e5d311776b7f,INV-9e0bd5cd-232e-4bcb-8b7a-1f66b8ed6435,CID-001,2026-03-02,1413.78,AmEx,USD,SampleGen
6db821a9-2a2d-479c-91b0-cd6a47fea6fe,INV-a7325870-46c7-4cf4-999f-33aca4d8f083,CID-001,2026-03-01,3898.44,MC,USD,SampleGen
4f747cce-3c59-49f9-a335-f790c70aa5cf,INV-79e18634-331b-4995-9f8a-c324362549ac,CID-001,2026-03-02,7224.8,AmEx,USD,SampleGen
b1cca63a-9987-4574-9818-eb621fb5ea55,INV-8a978d1a-aeff-431e-ae56-b6bdff981863,CID-001,2026-03-02,1021.68,Discover,USD,SampleGen
e9d55136-63a6-49c0-825c-11a3221c462e,INV-76c17ea2-b9c2-4171-a09a-8607d56836fe,CID-001,2026-03-01,1017.32,VISA,USD,SampleGen
8d09a1b0-7de0-4d8a-afa4-efed1e9372c5,INV-9c8a1593-1302-4438-a2c9-1ced31962ed4,CID-001,2026-03-01,3586.88,PayPal,USD,SampleGen
d7485dc5-cdfb-4df9-91e6-6b1feb74443a,INV-a9b1542f-90cc-409e-b9fd-7ff71768b67f,CID-002,2025-01-07,4621.36,VISA,USD,SampleGen
94899eaa-8e91-42f9-9ef4-04199ca2b134,INV-4717fd31-337a-4e96-9dcf-3e42034c6f59,CID-002,2025-03-14,1392.72,PayPal,USD,SampleGen
bb808254-4ec5-456e-b88a-0c46d58a3c83,INV-b01fc71c-3be7-46e2-adac-a5e2cba577d0,CID-002,2025-07-14,599.8,VISA,USD,SampleGen
77aae7ae-b8d2-4c4a-9db7-2884c754926f,INV-a9f1001c-74ed-460d-99f9-2b4d59df3d9a,CID-002,2025-09-16,2374.24,VISA,USD,SampleGen
4b0e4a9f-eba9-436c-abfc-d7f9613c354a,INV-b9cc8d99-fab3-494b-8889-7340d1fa8ade,CID-002,2025-12-09,6737.12,MC,USD,SampleGen
28794f45-878c-48e1-ae87-ad25e365719b,INV-b6821399-6f25-439e-8f4f-798a1e55367d,CID-002,2026-02-12,559.56,VISA,USD,SampleGen
3e782f40-b081-4fb7-b64f-31cb54c3610e,INV-0b5eb8b6-307d-44da-87ca-b4f975bdec98,CID-002,2026-03-02,1683.1,VISA,USD,SampleGen
f2bb87c4-d73e-4e8f-9289-b47d3c7b5ba3,INV-ee6bff38-6909-4db9-b211-491ac606ccd3,CID-003,2025-01-15,1382.12,VISA,USD,SampleGen
ad0efe08-d9d7-4e47-86a6-6afdb01dcc83,INV-a6070a8d-e0a3-467b-b7bd-b13a515cd321,CID-003,2025-02-25,2628.52,VISA,USD,SampleGen
d609aab1-16b6-456f-b3aa-53bb9adb6332,INV-34dd1209-3c43-4590-9465-fbdb9e858bb0,CID-003,2025-03-17,3059.0,AmEx,USD,SampleGen
70c6a4e1-1499-400a-8dad-21b57331aa89,INV-8bb081bc-a927-4669-8467-3f28da2631ff,CID-003,2025-03-08,2013.8,AmEx,USD,SampleGen
7756abc4-37a3-4791-9e22-ba2aa0f6e3ac,INV-c4e39fb5-327c-438f-9942-3d24deff7dcc,CID-003,2025-04-03,2808.74,VISA,USD,SampleGen
22e1a0cf-1d24-426b-8033-8afb3d67a8b4,INV-870974c7-4102-4721-bf12-119c5323c501,CID-003,2025-04-02,1178.54,VISA,USD,SampleGen
6e8e17a6-5322-46b6-b583-96c741dfec53,INV-425aa88b-dcaf-48f3-a788-2389dfff75a0,CID-003,2025-05-11,1799.6,PayPal,USD,SampleGen
9df665b3-79c3-497a-a6a2-9f4b09598674,INV-bf754745-f01d-48c4-8498-af822fb333b3,CID-003,2025-05-23,2933.82,PayPal,USD,SampleGen
f2a5cac1-b4b4-4752-8c1d-96865526549c,INV-4f527100-0c60-4ab1-9e44-abee06cf7561,CID-003,2025-05-15,591.38,VISA,USD,SampleGen
c5470b3b-90c9-4da4-a1ae-7b74106b3ae5,INV-2bc698f5-a571-41ee-be7d-86cd5d0f8383,CID-003,2025-06-13,5125.98,PayPal,USD,SampleGen
132b36bc-6842-4d7c-8052-fca3729e0c6b,INV-87953401-f3d3-44d4-8fc3-85116c975b2e,CID-003,2025-07-15,4494.18,MC,USD,SampleGen
f5e0f738-df32-45d4-a176-6ba20e60066c,INV-cb829b75-bf4d-4b1e-9d14-49a014d3966c,CID-003,2025-08-01,351.8,VISA,USD,SampleGen
7fca09be-c672-47e2-a055-ab4c8b2d01ae,INV-bc7c4a45-d5bd-44f8-adfa-1b0a9cd2724b,CID-003,2025-08-27,385.72,AmEx,USD,SampleGen
b351477e-28c4-4a44-8294-76ff51b21c5c,INV-8fa53527-2c78-4743-bced-b40513288c38,CID-003,2025-09-04,4820.74,Discover,USD,SampleGen
00ff73a5-aa97-471a-a058-4359b41885df,INV-89024f4f-c3ab-4a64-a6f1-4d247e3d7464,CID-003,2025-10-15,743.92,VISA,USD,SampleGen
aadb1053-5ced-41b3-92b8-454aa602db75,INV-954a7e9e-7ca7-4baf-8b5e-4aed05e2fac8,CID-003,2025-10-15,4894.84,MC,USD,SampleGen
26dde5f4-f676-4e6c-bb50-d5a12002cd1c,INV-193c9358-2875-4a4a-9ff9-c9b151170b96,CID-003,2025-11-13,1683.02,AmEx,USD,SampleGen
0e088189-86c3-435d-a89c-f25c7410b21e,INV-097b2adf-4898-44c2-a190-a8ce300073c7,CID-003,2025-11-27,1343.9,VISA,USD,SampleGen
6ca3ae8b-89b1-4007-934d-bb7483364cda,INV-bb1b6c75-4a97-4a8b-84dc-15de2498a15e,CID-003,2025-11-13,1460.46,MC,USD,SampleGen
9e10fbae-3d60-42be-98b5-e0b9cfedb844,INV-68201ce6-a9e3-492e-9527-faabd7b6413c,CID-003,2025-12-20,3752.28,VISA,USD,SampleGen
57f73cf7-a879-4b64-8d9b-c5f1a5bdda08,INV-d8d7fb8b-5210-4842-b5c9-d73a9b3d19ad,CID-003,2025-12-04,5418.6,VISA,USD,SampleGen
5b7982e4-99a4-4530-9df8-16da79b5e68e,INV-296fb6c1-0473-460c-a2a0-4bd2f425838a,CID-003,2025-12-28,5808.52,AmEx,USD,SampleGen
82da3245-9d58-4da5-a862-40080d3080ec,INV-72c7cee0-d408-4bbd-9e79-6da8a644bf12,CID-003,2025-12-02,1903.62,MC,USD,SampleGen
ed956fde-c796-4be3-9376-429c9d5cb214,INV-f86372e8-93b7-4094-aa02-33c4e73172cc,CID-003,2025-12-14,502.32,VISA,USD,SampleGen
e184530d-5b95-4f44-ae03-45b1f12f48f7,INV-e7945aeb-77c1-4615-81ff-a9209e57c391,CID-003,2025-12-09,975.08,MC,USD,SampleGen
e2f872f4-f646-4314-800d-ac9f310e47dc,INV-d8b562a9-f016-42da-8c12-d246d2c165b2,CID-003,2026-01-15,2382.76,MC,USD,SampleGen
793ded32-1b8e-4ab1-9b53-4d63dacf1d56,INV-a1952469-ddd6-4959-a57a-79285a34bf5f,CID-003,2026-01-19,139.88,VISA,USD,SampleGen
7fb97f65-fa4b-4138-87ed-2f9542b3cda3,INV-062cd4af-33b6-4bc3-aa77-703ef9c79275,CID-003,2026-02-18,3544.42,Discover,USD,SampleGen
6d659c1a-102e-4ff7-a329-efd65f22033e,INV-137fb797-9fad-4a43-b44a-51f5e4ad2fa6,CID-003,2026-02-26,6671.4,MC,USD,SampleGen
aca13004-da1a-49d0-91b3-48e1608ef588,INV-838e63dc-492b-4aff-80b9-59b84d068d6f,CID-003,2026-02-22,3858.24,VISA,USD,SampleGen
21056222-1819-4836-bd48-086fb22b5e7a,INV-92649627-33a1-49d3-a40d-1eab6fc50442,CID-003,2026-02-08,1445.62,VISA,USD,SampleGen
cd8bc6a0-0153-4fb0-8984-8014d2f1af9c,INV-78fc69e6-e38e-46b5-8bb3-bd09377a8e3d,CID-003,2026-03-02,631.62,VISA,USD,SampleGen
7d69d2ab-3631-444d-89a2-4269b27dfc4d,INV-c9424dab-7b07-4155-861a-952f2efc87ec,CID-003,2026-03-01,2704.96,AmEx,USD,SampleGen
833e7217-f0df-4bb1-baee-89742ee1eb7e,INV-1f79a786-55b2-4e04-b128-62fbfd2d8906,CID-003,2026-03-02,3311.2,VISA,USD,SampleGen
9a07b64b-d25c-4fc7-bce3-9119ea2836aa,INV-ce6428aa-3dbf-4b6e-9d6f-5fbd9251e8cc,CID-003,2026-03-01,1331.26,VISA,USD,SampleGen
8299b4ff-c87c-4abf-9f52-d2b18d29f967,INV-1c8fb622-87fa-464b-865c-4f042b4acf84,CID-003,2026-03-02,339.08,AmEx,USD,SampleGen
24fedd46-8924-40c8-b978-0e8e14b5cdae,INV-f2a5274b-1068-4ced-847f-d52856e13443,CID-004,2025-01-17,3896.42,VISA,USD,SampleGen
2251ebe9-c9dc-45a6-8a4b-3527ee10c111,INV-612204e3-a46b-41ea-8e29-10c37d000f80,CID-004,2025-02-10,2098.6,AmEx,USD,SampleGen
5452defe-6c20-4f6e-ba8d-8085e9377662,INV-d3b886af-ca4c-4c67-80bf-4c8b1c9ce797,CID-004,2025-04-06,2259.74,Discover,USD,SampleGen
38d6ca83-cd98-4534-bcd1-9cb6ba633897,INV-ee049a87-af1e-4518-885b-a4455082a073,CID-004,2025-05-04,576.56,AmEx,USD,SampleGen
ff7581cf-5e3f-46f5-9ab4-5f742a0ab88e,INV-b172dc83-ac2d-4d2f-8b63-20f36e816010,CID-004,2025-06-08,548.9,MC,USD,SampleGen
94d96ce6-aecb-44fa-abc1-bbc14cdb0281,INV-db99528b-d534-4607-bb17-58782f92176f,CID-004,2025-07-07,739.68,Discover,USD,SampleGen
dd408994-767b-499e-97d5-7b1bea286c54,INV-978d10a9-4a72-4b10-b21e-25e96da23505,CID-004,2025-08-01,4820.74,Discover,USD,SampleGen
d220f251-5137-41b2-816c-8d56fbe5d1bf,INV-26bcb926-df5b-4f3d-975b-4d05e2f48ac4,CID-004,2025-09-01,3991.78,Discover,USD,SampleGen
bce83f80-0b59-402f-834a-d820b2dc4552,INV-f2f78662-a5f3-44ed-8188-a776eb9e1554,CID-004,2025-10-28,2374.24,AmEx,USD,SampleGen
5cb6a979-0a31-480a-9717-edaa13961575,INV-2428193d-c6fe-4daa-b686-8ce40714b044,CID-004,2025-11-07,1176.36,AmEx,USD,SampleGen
57d78845-fa54-43b2-8bbe-1e924c286333,INV-9e991de7-4281-48c1-8a06-bb56cfccec7a,CID-004,2025-12-12,5210.78,Discover,USD,SampleGen
e21bb320-ea35-4369-8b96-aea5e2d9dcda,INV-cb0e82fd-8c1b-4b16-8f1a-b2089cfb7ae8,CID-004,2025-12-05,1051.4,VISA,USD,SampleGen
b0584bc9-fc3b-403b-b145-b628d1e61f93,INV-d4bba6b9-d636-4df1-bb34-16f39e979eda,CID-004,2025-12-11,534.12,VISA,USD,SampleGen
84792300-2a9e-4fb8-9f84-8de6a461771b,INV-0db176fc-9862-4ff1-8727-be86dc69d1e8,CID-004,2026-01-30,184.38,MC,USD,SampleGen
60be1f85-46e3-4484-be0a-6174bdbcb7f8,INV-a47eb47f-cdcb-4de7-95e2-3f65fbb5e335,CID-004,2026-02-03,1856.96,Discover,USD,SampleGen
a1049cd7-dd4a-46ec-8405-38680b297560,INV-e3ca8f2c-1a97-46aa-bf62-8efe47b83c0a,CID-004,2026-02-12,903.0,MC,USD,SampleGen
7cccf707-54b7-49dc-9604-76d515ffd896,INV-ba1f0968-4e7a-4a0d-a806-261ee0514a8c,CID-004,2026-03-01,1070.32,AmEx,USD,SampleGen
6298f69e-c6b0-4e68-bc4f-545a7e6b748a,INV-e99d0af1-9426-4cc8-ba0f-42e5ea29a1d8,CID-004,2026-03-02,3514.7,PayPal,USD,SampleGen
4baa646a-66e3-451e-9ad5-9e286ba15119,INV-45db8df0-ad54-4b04-9885-c8d7a476be2c,CID-005,2025-02-27,1685.22,PayPal,USD,SampleGen
c0a951e9-fb9c-41b0-a6b4-f1e61bde5326,INV-ff624997-1fa8-4ccf-b644-bdea22410fa6,CID-005,2025-03-13,707.92,MC,USD,SampleGen
4554be4b-84b8-4103-a884-ee128578a5a7,INV-0bb8d968-09e5-4558-87f8-431390830293,CID-005,2025-05-03,1106.52,VISA,USD,SampleGen
e26298c1-fc0f-4809-bbd3-4c6665a5d86f,INV-fed34ff6-7910-41f2-b10d-2f990467c480,CID-005,2025-07-07,1551.7,AmEx,USD,SampleGen
1326d63c-192b-44ba-b70b-7cea0460afb6,INV-13b2316c-d908-4a51-a0de-8265c2c20d8a,CID-005,2025-11-27,4036.3,VISA,USD,SampleGen
a5c505c5-a1fe-4d0e-86bc-7578d6da39a5,INV-38ef26d4-3131-4ad6-a10c-18ec208eceb4,CID-005,2025-12-09,1958.68,Discover,USD,SampleGen
9176d385-5e55-43f6-af78-479d37233fc2,INV-424e7327-63cc-41eb-9418-ec3b085ed3b3,CID-005,2025-12-29,2153.76,VISA,USD,SampleGen
cb06e054-8a93-4479-827d-431d53497e6c,INV-ea82a39e-796d-436d-a9a1-ed7b4422e92a,CID-005,2026-01-02,2056.2,VISA,USD,SampleGen
96b52567-d81a-4403-be88-993f5bfb17d4,INV-89e8d355-ed0b-471a-b1f6-c182202e1068,CID-005,2026-02-11,2013.9,VISA,USD,SampleGen
ddb0e32b-aa9f-49a7-a7b1-1a1bc5368858,INV-491155f5-2fc7-45eb-a9fb-954c402e0cb9,CID-005,2026-02-19,2202.5,VISA,USD,SampleGen
baeacf97-21a8-4e41-9798-db27a95e1e14,INV-03243620-a582-4f41-a3aa-d4aace802f7f,CID-005,2026-03-01,1379.9,PayPal,USD,SampleGen
4d665b78-083f-4df4-ac70-32bb4f6e331d,INV-39461e44-6fc5-4725-9222-0c6b4184438e,CID-006,2025-01-30,818.2,MC,USD,SampleGen
650350c2-5992-4a3b-a91b-2cda203cf316,INV-987f5abb-5ddf-4bf2-8eaf-ceea6e3fdb4a,CID-006,2025-02-22,2764.32,VISA,USD,SampleGen
6ad23a06-8cbd-4c8d-9107-a7d8df8d5f1e,INV-39aa3b99-216e-4897-90b3-07fc8131b982,CID-006,2025-03-06,1085.32,VISA,USD,SampleGen
cf898a67-c1d7-4d63-9a43-c0d5eca48924,INV-04b73c75-b322-492d-b050-c0f1c67931c4,CID-006,2025-03-03,466.24,VISA,USD,SampleGen
89301c1b-94ac-49a8-ba78-5bbfb7dcee20,INV-c27b05df-7605-4995-b6db-5b180dfc6ccf,CID-006,2025-04-02,1377.9,MC,USD,SampleGen
b18456c2-c279-4afd-a5a3-d5b7f71c7095,INV-041e0f05-1093-40fa-8e4f-456c6a17b788,CID-006,2025-04-27,6495.46,Discover,USD,SampleGen
84bc65aa-8d77-4fd3-afbf-e10d283059d4,INV-54397136-2646-4015-8af6-dd18e71bd812,CID-006,2025-05-21,1070.44,VISA,USD,SampleGen
d5a5604d-6199-448e-a192-22a414f258a4,INV-d5661302-05d8-4b6b-9a5d-f06db4b47357,CID-006,2025-05-26,334.88,PayPal,USD,SampleGen
41274cd5-051e-462f-a805-5562ff365bc0,INV-92e395e5-9894-4bb0-83d8-427de782cfdf,CID-006,2025-06-26,754.5,AmEx,USD,SampleGen
6d4678c4-21ba-46ce-a432-5b265ccf0165,INV-ba052b08-0e22-43fb-945b-737d198b0893,CID-006,2025-08-09,716.4,VISA,USD,SampleGen
ef478e9c-6e49-4fb1-b453-d8329bccd409,INV-e96ac099-dc0d-45cb-838c-d62cdf5478d6,CID-006,2025-09-22,432.38,MC,USD,SampleGen
91196788-5b12-4d11-8710-9626f45d6fee,INV-8dfda521-3a4e-4d9f-98ab-fffe291d018a,CID-006,2025-10-24,1496.52,VISA,USD,SampleGen
4ee76920-7197-4683-a94a-4f7059500a36,INV-7434582d-87f2-4c99-a270-3d6577ccbe0d,CID-006,2025-10-06,498.06,VISA,USD,SampleGen
f7aaaed0-f88d-4fa2-bd43-816816462763,INV-ea04b33a-42c8-48aa-87a2-31fc1de50b4f,CID-006,2025-11-02,1589.78,MC,USD,SampleGen
abc7649a-09dc-49ca-812a-b731044ee07f,INV-ae2bc4eb-4580-489d-85ac-fc6f4a822a99,CID-006,2025-11-08,404.76,MC,USD,SampleGen
654f3b9d-ac83-41e3-b371-e4dd3206e6ae,INV-999a9b38-2811-445c-8098-2a3b49d0c841,CID-006,2025-11-07,886.04,MC,USD,SampleGen
e9e0c267-2440-4125-be09-30e708de3652,INV-15e154c0-8823-4af8-900a-50c87a4f81a0,CID-006,2025-12-12,2187.76,VISA,USD,SampleGen
6e7f7403-129d-4caa-900e-19496c724aec,INV-eb6c4ee1-7325-41d4-a5eb-1cd823a72a47,CID-006,2025-12-10,1636.38,MC,USD,SampleGen
64a70d54-3577-4666-9dd0-3f5460273124,INV-2a2f6a29-8e3e-46b0-90f2-034477dcb8dd,CID-006,2025-12-27,3682.16,AmEx,USD,SampleGen
2e92bce6-678d-4eea-b1bb-105860140e05,INV-0a7dd993-8625-46dd-aecb-36e2edf085d0,CID-006,2025-12-05,438.72,PayPal,USD,SampleGen
7f01074c-7662-43d5-89da-6396a22e390b,INV-c50436be-ec23-4fd3-b8d9-940987f2643c,CID-006,2025-12-10,1530.42,VISA,USD,SampleGen
a3bd0345-1849-4e6d-9ed3-826b5c798646,INV-9b23adbb-7243-43a8-81ee-4e754288adfc,CID-006,2026-01-25,144.14,MC,USD,SampleGen
fe8b5141-fb21-4e55-8ca2-91169dd93129,INV-b2795a2e-41e5-4a6c-ab15-84eec20e2ec3,CID-006,2026-01-11,3629.22,AmEx,USD,SampleGen
