InvoiceId,InvoiceNumber,CustomerId,OrderId,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
INV-bf8508ae-6741-4825-9d44-1da3a1163035,IS300047,CID-019,bf8508ae-6741-4825-9d44-1da3a1163035,2025-08-14,2025-09-13,1829.93,160.12,1990.05,Paid,SampleGen
INV-521d23fa-8071-4916-8ac2-ed92b3064b0e,IS300048,CID-019,521d23fa-8071-4916-8ac2-ed92b3064b0e,2025-01-14,2025-02-13,299.99,26.25,326.24,Paid,SampleGen
INV-e5532a45-f5fa-4020-99b1-b2c7f4a3f569,IS300049,CID-020,e5532a45-f5fa-4020-99b1-b2c7f4a3f569,2025-04-21,2025-05-21,499.98,43.75,543.73,Paid,SampleGen
INV-d05070e0-8c0f-4b74-9a45-b315938d15ce,IS300050,CID-020,d05070e0-8c0f-4b74-9a45-b315938d15ce,2026-01-30,2026-03-01,1519.96,133.0,1652.96,Paid,SampleGen
INV-30145955-ff27-4b73-a428-7352cd628ed9,IS300051,CID-020,30145955-ff27-4b73-a428-7352cd628ed9,2026-01-21,2026-02-20,859.97,75.25,935.22,Paid,SampleGen
INV-6425d696-82e4-4c8f-8dc9-b3ee1db417a1,IS300052,CID-020,6425d696-82e4-4c8f-8dc9-b3ee1db417a1,2025-11-22,2025-12-22,3159.94,276.5,3436.44,Paid,SampleGen
INV-01edfa48-ea3e-45e3-bd6c-e86313d02171,IS300053,CID-021,01edfa48-ea3e-45e3-bd6c-e86313d02171,2025-01-17,2025-02-16,449.99,39.37,489.36,Paid,SampleGen
INV-0767b632-9228-489d-a5ba-47c64e90f5e6,IS300054,CID-021,0767b632-9228-489d-a5ba-47c64e90f5e6,2025-07-18,2025-08-17,4079.94,357.0,4436.94,Paid,SampleGen
INV-52ba6730-4cce-4d07-b95a-55f54b50d41a,IS300055,CID-021,52ba6730-4cce-4d07-b95a-55f54b50d41a,2025-01-08,2025-02-07,1299.99,113.75,1413.74,Paid,SampleGen
INV-40d43b8b-76aa-486c-8842-7731fc0e296b,IS300056,CID-021,40d43b8b-76aa-486c-8842-7731fc0e296b,2025-12-01,2025-12-31,999.97,87.5,1087.47,Paid,SampleGen
INV-cc32be4f-e70f-48fd-a340-1c2ba837cef5,IS300057,CID-022,cc32be4f-e70f-48fd-a340-1c2ba837cef5,2025-05-14,2025-06-13,2949.95,258.12,3208.07,Paid,SampleGen
INV-0b669862-00d2-405e-a64f-4b0b8c4f7574,IS300058,CID-022,0b669862-00d2-405e-a64f-4b0b8c4f7574,2025-08-28,2025-09-27,659.97,57.75,717.72,Paid,SampleGen
INV-ece99a3e-5fea-4cb1-8287-ef17b4bdd9b3,IS300059,CID-023,ece99a3e-5fea-4cb1-8287-ef17b4bdd9b3,2025-05-08,2025-06-07,979.97,85.75,1065.72,Paid,SampleGen
INV-7857941c-f975-4ee7-85f3-82fdd1bfb246,IS300060,CID-023,7857941c-f975-4ee7-85f3-82fdd1bfb246,2025-11-28,2025-12-28,2439.94,213.5,2653.44,Paid,SampleGen
INV-e76f1eca-9850-487d-b942-d5307132d270,IS300061,CID-023,e76f1eca-9850-487d-b942-d5307132d270,2025-07-06,2025-08-05,1149.93,100.62,1250.55,Paid,SampleGen
INV-2181ff4d-9682-446b-907b-78b4cf0dbe07,IS300062,CID-024,2181ff4d-9682-446b-907b-78b4cf0dbe07,2025-03-03,2025-04-02,359.98,31.5,391.48,Paid,SampleGen
INV-8e58661b-0e0d-48c7-955c-75d9c8e905fd,IS300063,CID-024,8e58661b-0e0d-48c7-955c-75d9c8e905fd,2025-10-26,2025-11-25,3499.97,306.25,3806.22,Paid,SampleGen
INV-b241a613-a5c7-4bcf-ab35-9b4d76e78fe0,IS300064,CID-024,b241a613-a5c7-4bcf-ab35-9b4d76e78fe0,2025-06-11,2025-07-11,379.98,33.25,413.23,Paid,SampleGen
INV-8c0dd769-2b08-4971-adec-da510713dd92,IS300065,CID-024,8c0dd769-2b08-4971-adec-da510713dd92,2025-10-01,2025-10-31,1299.99,113.75,1413.74,Paid,SampleGen
INV-80bc8f52-2fa2-4627-b9e4-c26cb9b636d0,IS300066,CID-025,80bc8f52-2fa2-4627-b9e4-c26cb9b636d0,2026-01-26,2026-02-25,899.99,78.75,978.74,Paid,SampleGen
INV-89a924cc-eb18-4496-a709-8c7f5f30e236,IS300067,CID-025,89a924cc-eb18-4496-a709-8c7f5f30e236,2025-02-20,2025-03-22,2599.98,227.5,2827.48,Paid,SampleGen
INV-327d9234-1619-48ab-b031-2681f0363f92,IS300068,CID-026,327d9234-1619-48ab-b031-2681f0363f92,2025-07-29,2025-08-28,2999.95,262.49,3262.44,Paid,SampleGen
INV-c9c0ccaf-f0c9-4ceb-b3e1-47a93a1287eb,IS300069,CID-026,c9c0ccaf-f0c9-4ceb-b3e1-47a93a1287eb,2025-01-08,2025-02-07,2029.94,177.62,2207.56,Paid,SampleGen
INV-a52bade8-b639-4892-909b-9e51395f151f,IS300070,CID-026,a52bade8-b639-4892-909b-9e51395f151f,2025-10-14,2025-11-13,2549.95,223.12,2773.07,Paid,SampleGen
INV-11290597-10d6-4ed8-baf0-d740cce81ea6,IS300071,CID-026,11290597-10d6-4ed8-baf0-d740cce81ea6,2025-04-18,2025-05-18,249.99,21.87,271.86,Paid,SampleGen
INV-e4c97551-1bc8-40b6-a7d5-6b2af24a24e5,IS300072,CID-026,e4c97551-1bc8-40b6-a7d5-6b2af24a24e5,2025-10-17,2025-11-16,399.99,35.0,434.99,Paid,SampleGen
INV-5a60b285-1961-4f3d-ac88-abfe873d03b2,IS300073,CID-027,5a60b285-1961-4f3d-ac88-abfe873d03b2,2025-05-27,2025-06-26,399.99,35.0,434.99,Paid,SampleGen
INV-0e49c572-7c09-4520-aa29-1075b7e6af95,IS300074,CID-028,0e49c572-7c09-4520-aa29-1075b7e6af95,2026-01-27,2026-02-26,3249.94,284.37,3534.31,Paid,SampleGen
INV-48e3bd5e-7710-4ae9-bb75-e8a99da18688,IS300075,CID-028,48e3bd5e-7710-4ae9-bb75-e8a99da18688,2026-02-22,2026-03-24,979.97,85.75,1065.72,Paid,SampleGen
INV-d80cbc9c-f06c-4b5c-91c9-6f02484c7b47,IS300076,CID-028,d80cbc9c-f06c-4b5c-91c9-6f02484c7b47,2025-01-03,2025-02-02,449.99,39.37,489.36,Paid,SampleGen
INV-aa36835a-fa55-4ed7-af4d-16bf19b4c3a2,IS300077,CID-029,aa36835a-fa55-4ed7-af4d-16bf19b4c3a2,2025-01-09,2025-02-08,249.99,21.87,271.86,Paid,SampleGen
INV-8c7e3f2b-e8cf-48a8-b508-c20f683605a1,IS300078,CID-029,8c7e3f2b-e8cf-48a8-b508-c20f683605a1,2025-01-10,2025-02-09,3689.93,322.87,4012.8,Paid,SampleGen
INV-73fe61b1-b1a8-428a-8ec3-4918ba334c7a,IS300079,CID-030,73fe61b1-b1a8-428a-8ec3-4918ba334c7a,2025-07-05,2025-08-04,1519.95,132.99,1652.94,Paid,SampleGen
INV-b6ff28bf-cac9-436b-be3f-8e7a5ab9b311,IS300080,CID-030,b6ff28bf-cac9-436b-be3f-8e7a5ab9b311,2025-09-09,2025-10-09,2749.97,240.62,2990.59,Paid,SampleGen
INV-29fe84aa-a5d2-4775-aaef-4efce8fc6b0d,IS300081,CID-031,29fe84aa-a5d2-4775-aaef-4efce8fc6b0d,2025-04-13,2025-05-13,3819.93,334.25,4154.18,Paid,SampleGen
INV-83f753b9-939b-4fec-a918-fd360a49db48,IS300082,CID-031,83f753b9-939b-4fec-a918-fd360a49db48,2026-01-08,2026-02-07,2139.95,187.25,2327.2,Paid,SampleGen
INV-22dd7a22-44ae-4fd6-8202-e8a9233bf6f5,IS300083,CID-032,22dd7a22-44ae-4fd6-8202-e8a9233bf6f5,2025-01-03,2025-02-02,1989.95,174.12,2164.07,Paid,SampleGen
INV-d54bf2ee-b521-4179-9b3d-e8c667a7b4cd,IS300084,CID-032,d54bf2ee-b521-4179-9b3d-e8c667a7b4cd,2025-05-20,2025-06-19,1179.96,103.24,1283.2,Paid,SampleGen
INV-467b5c9c-614a-48a8-9c01-3596f1228dde,IS300085,CID-032,467b5c9c-614a-48a8-9c01-3596f1228dde,2025-01-27,2025-02-26,1719.93,150.5,1870.43,Paid,SampleGen
INV-0e83dbed-09aa-4632-881b-89b89b9a3757,IS300086,CID-032,0e83dbed-09aa-4632-881b-89b89b9a3757,2025-11-30,2025-12-30,1959.94,171.5,2131.44,Paid,SampleGen
INV-6e3659c8-f630-4415-a820-62ccc923b973,IS300087,CID-033,6e3659c8-f630-4415-a820-62ccc923b973,2025-04-11,2025-05-11,989.94,86.62,1076.56,Paid,SampleGen
INV-7c5e7949-7da3-4009-9bef-4319ae7a47e4,IS300088,CID-033,7c5e7949-7da3-4009-9bef-4319ae7a47e4,2025-06-15,2025-07-15,919.95,80.5,1000.45,Paid,SampleGen
INV-0ce6175c-a372-4205-9a46-b8ec683de718,IS300089,CID-034,0ce6175c-a372-4205-9a46-b8ec683de718,2026-02-23,2026-03-25,3014.95,263.81,3278.76,Paid,SampleGen
INV-c9ec2f9f-7b4f-4e9d-8b96-c141d00f27c5,IS300090,CID-034,c9ec2f9f-7b4f-4e9d-8b96-c141d00f27c5,2026-02-25,2026-03-27,1919.96,168.0,2087.96,Paid,SampleGen
INV-7208dad6-4062-40b5-8b34-e732f2cfa547,IS300091,CID-035,7208dad6-4062-40b5-8b34-e732f2cfa547,2025-04-21,2025-05-21,799.98,70.0,869.98,Paid,SampleGen
INV-8427e461-b881-443a-97e2-d95626173820,IS300092,CID-035,8427e461-b881-443a-97e2-d95626173820,2025-07-13,2025-08-12,1749.97,153.12,1903.09,Paid,SampleGen
INV-b8f7aace-817a-49d5-ae58-62f9ca5489fc,IS300093,CID-036,b8f7aace-817a-49d5-ae58-62f9ca5489fc,2025-12-18,2026-01-17,3099.94,271.24,3371.18,Paid,SampleGen
INV-8fb37c0a-5d33-4161-9b05-872048e0f92b,IS300094,CID-036,8fb37c0a-5d33-4161-9b05-872048e0f92b,2025-11-07,2025-12-07,1799.96,157.5,1957.46,Paid,SampleGen
INV-2283f18f-6fe8-4b2c-8bed-0306006bfcda,IS300095,CID-036,2283f18f-6fe8-4b2c-8bed-0306006bfcda,2026-01-20,2026-02-19,2349.95,205.62,2555.57,Paid,SampleGen
INV-01e4b3f4-8a7f-4597-b03e-44fc30667816,IS300096,CID-037,01e4b3f4-8a7f-4597-b03e-44fc30667816,2025-10-12,2025-11-11,449.99,39.37,489.36,Paid,SampleGen
INV-3d7ff441-77c8-41ce-89e6-7abd4b432370,IS300097,CID-037,3d7ff441-77c8-41ce-89e6-7abd4b432370,2025-08-07,2025-09-06,159.99,14.0,173.99,Paid,SampleGen
INV-00c44f96-1486-4093-9294-94af89b60c39,IS300098,CID-038,00c44f96-1486-4093-9294-94af89b60c39,2025-04-17,2025-05-17,1279.93,112.0,1391.93,Paid,SampleGen
INV-e0bef549-9dc1-4883-a255-ef7d4225992c,IS300099,CID-038,e0bef549-9dc1-4883-a255-ef7d4225992c,2025-02-19,2025-03-21,1099.98,96.25,1196.23,Paid,SampleGen
INV-3f5d1b55-5bb3-4866-ae27-c94ddc1abc38,IS300100,CID-038,3f5d1b55-5bb3-4866-ae27-c94ddc1abc38,2026-02-14,2026-03-16,1199.96,105.0,1304.96,Paid,SampleGen
INV-ec6f8f8f-fa75-42a7-a739-c073962ea978,IS300101,CID-038,ec6f8f8f-fa75-42a7-a739-c073962ea978,2025-10-02,2025-11-01,5779.95,505.75,6285.7,Paid,SampleGen
INV-72a846cc-8c38-417a-a23f-1289ae942e38,IS300102,CID-039,72a846cc-8c38-417a-a23f-1289ae942e38,2025-08-06,2025-09-05,959.95,84.0,1043.95,Paid,SampleGen
INV-8b9cb6dd-3a88-47e9-8360-fb1c7e0ebe4d,IS300103,CID-039,8b9cb6dd-3a88-47e9-8360-fb1c7e0ebe4d,2025-07-21,2025-08-20,2399.94,210.0,2609.94,Paid,SampleGen
INV-0f8c5d33-ed32-4eaa-a504-be7e0845ff00,IS300104,CID-039,0f8c5d33-ed32-4eaa-a504-be7e0845ff00,2025-07-04,2025-08-03,259.98,22.75,282.73,Paid,SampleGen
INV-2154e731-8323-4e0e-ad05-ab08de64d916,IS300105,CID-039,2154e731-8323-4e0e-ad05-ab08de64d916,2025-05-29,2025-06-28,1059.97,92.75,1152.72,Paid,SampleGen
INV-0716e50a-2b56-4c1c-9de2-5235f4e1e954,IS300106,CID-039,0716e50a-2b56-4c1c-9de2-5235f4e1e954,2025-05-07,2025-06-06,399.98,35.0,434.98,Paid,SampleGen
INV-2184f8c2-ea3b-4d65-af93-644cc683ee4d,IS300107,CID-040,2184f8c2-ea3b-4d65-af93-644cc683ee4d,2025-11-30,2025-12-30,2059.97,180.25,2240.22,Paid,SampleGen
INV-916a5f13-425d-4d58-8824-4b36715584b0,IS300108,CID-040,916a5f13-425d-4d58-8824-4b36715584b0,2025-08-28,2025-09-27,629.96,55.12,685.08,Paid,SampleGen
INV-a48a5f30-645d-495a-876e-23c664783b32,IS300109,CID-040,a48a5f30-645d-495a-876e-23c664783b32,2025-03-08,2025-04-07,4679.93,409.5,5089.43,Paid,SampleGen
INV-75182da2-543a-4d37-bc96-180e758d8811,IS300110,CID-041,75182da2-543a-4d37-bc96-180e758d8811,2025-09-24,2025-10-24,3579.94,313.25,3893.19,Paid,SampleGen
INV-db06981a-19cd-44b0-a75b-aa932a349d62,IS300111,CID-041,db06981a-19cd-44b0-a75b-aa932a349d62,2025-04-22,2025-05-22,1409.94,123.37,1533.31,Paid,SampleGen
INV-165de89d-fe41-46d5-a313-8ff942f7be47,IS300112,CID-042,165de89d-fe41-46d5-a313-8ff942f7be47,2025-08-22,2025-09-21,799.99,70.0,869.99,Paid,SampleGen
INV-860a7614-222d-4ab3-922a-88e952abaa8e,IS300113,CID-042,860a7614-222d-4ab3-922a-88e952abaa8e,2025-09-18,2025-10-18,2099.94,183.75,2283.69,Paid,SampleGen
INV-8c9c8698-d9ed-44a4-9e39-ecac69ff8146,IS300114,CID-042,8c9c8698-d9ed-44a4-9e39-ecac69ff8146,2025-11-16,2025-12-16,1879.97,164.5,2044.47,Paid,SampleGen
INV-c437eb77-3c07-42d4-b290-721d220e1a9c,IS300115,CID-042,c437eb77-3c07-42d4-b290-721d220e1a9c,2025-07-13,2025-08-12,3139.94,274.75,3414.69,Paid,SampleGen
INV-c20fc9be-6e85-4618-8fe1-8146142a330f,IS300116,CID-042,c20fc9be-6e85-4618-8fe1-8146142a330f,2025-12-31,2026-01-30,299.98,26.25,326.23,Paid,SampleGen
INV-62ee17f4-f2a9-412b-9247-6c27a1f3ca7f,IS300117,CID-042,62ee17f4-f2a9-412b-9247-6c27a1f3ca7f,2025-10-29,2025-11-28,719.96,63.0,782.96,Paid,SampleGen
INV-a528f7cf-3ad6-4005-9d5f-96f810bbba14,IS300118,CID-042,a528f7cf-3ad6-4005-9d5f-96f810bbba14,2025-06-03,2025-07-03,2119.94,185.5,2305.44,Paid,SampleGen
INV-94e1263c-a1a1-425b-af09-49cf14cddc24,IS300119,CID-043,94e1263c-a1a1-425b-af09-49cf14cddc24,2025-07-16,2025-08-15,1299.96,113.75,1413.71,Paid,SampleGen
INV-d439b551-aaaf-483f-9855-bb39ba2fa2a8,IS300120,CID-044,d439b551-aaaf-483f-9855-bb39ba2fa2a8,2025-08-24,2025-09-23,1009.96,88.37,1098.33,Paid,SampleGen
INV-76ac0a7c-086d-465f-8b38-edb77029dc4f,IS300121,CID-045,76ac0a7c-086d-465f-8b38-edb77029dc4f,2025-04-16,2025-05-16,1559.96,136.5,1696.46,Paid,SampleGen
INV-8a04e3cd-b30d-47e7-a729-c01e0a035e18,IS300122,CID-046,8a04e3cd-b30d-47e7-a729-c01e0a035e18,2025-08-29,2025-09-28,1289.94,112.87,1402.81,Paid,SampleGen
INV-9a346d05-84aa-4b41-b7e5-c6138799bbb0,IS300123,CID-046,9a346d05-84aa-4b41-b7e5-c6138799bbb0,2025-08-13,2025-09-12,649.99,56.87,706.86,Paid,SampleGen
INV-e4839ac7-56bc-4bc8-943b-78f6bf799e6c,IS300124,CID-046,e4839ac7-56bc-4bc8-943b-78f6bf799e6c,2025-12-01,2025-12-31,1199.95,104.99,1304.94,Paid,SampleGen
INV-87894262-8b2a-49de-8f2d-381eaba2d496,IS300125,CID-047,87894262-8b2a-49de-8f2d-381eaba2d496,2025-09-28,2025-10-28,199.99,17.5,217.49,Paid,SampleGen
INV-2f77c0e6-70a9-4fd5-a851-b1667c6c7958,IS300126,CID-047,2f77c0e6-70a9-4fd5-a851-b1667c6c7958,2025-05-21,2025-06-20,609.98,53.37,663.35,Paid,SampleGen
INV-32dd8524-27aa-475d-83d7-f2ad01672a43,IS300127,CID-047,32dd8524-27aa-475d-83d7-f2ad01672a43,2025-02-23,2025-03-25,2399.97,210.0,2609.97,Paid,SampleGen
INV-862f75ea-e207-49d3-9f50-c64bbc131055,IS300128,CID-048,862f75ea-e207-49d3-9f50-c64bbc131055,2025-03-12,2025-04-11,1309.94,114.62,1424.56,Paid,SampleGen
INV-d9d13da2-956c-42fe-9516-b2b7c507c21f,IS300129,CID-048,d9d13da2-956c-42fe-9516-b2b7c507c21f,2025-10-22,2025-11-21,889.97,77.87,967.84,Paid,SampleGen
INV-a26b0ea3-f5bd-4407-9292-d01a4ab6a425,IS300130,CID-048,a26b0ea3-f5bd-4407-9292-d01a4ab6a425,2026-02-04,2026-03-06,2179.96,190.74,2370.7,Paid,SampleGen
INV-5e63a6ae-61e3-4795-b4ca-d6e053bb4c0b,IS300131,CID-049,5e63a6ae-61e3-4795-b4ca-d6e053bb4c0b,2025-10-20,2025-11-19,249.99,21.87,271.86,Paid,SampleGen
