PaymentId,InvoiceId,CustomerId,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
PAY-7389c2e9-258d-4732-baa3-87a8eede880f,INV-7389c2e9-258d-4732-baa3-87a8eede880f,CID-008,2026-02-08,3262.46,MC,Completed,SampleGen
PAY-cf1b30a4-ea6b-41d7-ae6f-5f6b3133e7de,INV-cf1b30a4-ea6b-41d7-ae6f-5f6b3133e7de,CID-009,2025-12-15,652.48,Discover,Completed,SampleGen
PAY-0f9ea5f3-dbb0-4836-8413-dd0933d1d735,INV-0f9ea5f3-dbb0-4836-8413-dd0933d1d735,CID-009,2025-08-28,826.46,VISA,Completed,SampleGen
PAY-33a74412-ca40-4018-ac8e-4a39ac68d63f,INV-33a74412-ca40-4018-ac8e-4a39ac68d63f,CID-010,2025-02-09,2870.95,AmEx,Completed,SampleGen
PAY-5d453f8f-84ba-44aa-8d96-2f4e92b6061f,INV-5d453f8f-84ba-44aa-8d96-2f4e92b6061f,CID-010,2025-09-18,3001.46,MC,Completed,SampleGen
PAY-f1d213ce-710a-4094-b98f-dbda06579ddf,INV-f1d213ce-710a-4094-b98f-dbda06579ddf,CID-010,2025-11-05,815.59,MC,Completed,SampleGen
PAY-139340e6-2ff8-4af7-90e6-2935fdd8cc59,INV-139340e6-2ff8-4af7-90e6-2935fdd8cc59,CID-010,2026-01-26,4241.22,PayPal,Completed,SampleGen
PAY-a4c1309f-6913-4fe1-9553-2a719733eb71,INV-a4c1309f-6913-4fe1-9553-2a719733eb71,CID-010,2025-09-24,978.72,VISA,Completed,SampleGen
PAY-2631fb40-d8a7-42a2-8d7c-1d76175ccb23,INV-2631fb40-d8a7-42a2-8d7c-1d76175ccb23,CID-010,2025-07-10,3860.57,VISA,Completed,SampleGen
PAY-d7fef524-4a2e-492d-8ec9-6855e486da8a,INV-d7fef524-4a2e-492d-8ec9-6855e486da8a,CID-010,2025-09-26,1304.96,MC,Completed,SampleGen
PAY-19522a8e-51ce-409e-a852-94485299e28e,INV-19522a8e-51ce-409e-a852-94485299e28e,CID-010,2025-03-19,260.98,AmEx,Completed,SampleGen
PAY-d57a2dbf-a988-4575-866c-8356f3a5b561,INV-d57a2dbf-a988-4575-866c-8356f3a5b561,CID-010,2025-09-10,304.46,MC,Completed,SampleGen
PAY-3aba992a-072e-4002-9923-1b0bc88eb4d3,INV-3aba992a-072e-4002-9923-1b0bc88eb4d3,CID-010,2025-04-27,576.34,MC,Completed,SampleGen
PAY-3370a747-acb4-4808-a57e-9c835d40a9ae,INV-3370a747-acb4-4808-a57e-9c835d40a9ae,CID-011,2025-07-10,1196.21,Discover,Completed,SampleGen
PAY-6f015577-20c0-492c-a7b6-82422ab55243,INV-6f015577-20c0-492c-a7b6-82422ab55243,CID-011,2025-06-06,478.47,AmEx,Completed,SampleGen
PAY-45fe3e63-2b4d-4a4a-a6a8-6efb5cefa332,INV-45fe3e63-2b4d-4a4a-a6a8-6efb5cefa332,CID-012,2025-12-23,652.48,PayPal,Completed,SampleGen
PAY-f06fd4d5-f404-4747-ad64-5161a46240e9,INV-f06fd4d5-f404-4747-ad64-5161a46240e9,CID-012,2025-09-16,434.96,VISA,Completed,SampleGen
PAY-913eb8e8-dc42-48ec-a2f7-db16fe60590a,INV-913eb8e8-dc42-48ec-a2f7-db16fe60590a,CID-013,2025-06-27,3153.72,Discover,Completed,SampleGen
PAY-55e831dc-ce26-458e-8c1c-901aaeaea160,INV-55e831dc-ce26-458e-8c1c-901aaeaea160,CID-013,2025-02-24,16.3,PayPal,Completed,SampleGen
PAY-74bb56dc-d2d5-4b5f-a1fb-e373b66433db,INV-74bb56dc-d2d5-4b5f-a1fb-e373b66433db,CID-013,2025-07-13,86.99,AmEx,Completed,SampleGen
PAY-16062366-3a5b-4f9f-892b-552fc726fe1b,INV-16062366-3a5b-4f9f-892b-552fc726fe1b,CID-013,2025-07-26,1930.25,Discover,Completed,SampleGen
PAY-67ee99ae-cc8a-41c1-b48d-ee02dd1fda0c,INV-67ee99ae-cc8a-41c1-b48d-ee02dd1fda0c,CID-014,2025-03-19,1391.95,VISA,Completed,SampleGen
PAY-1f49602b-611d-4dde-a681-777f71e5c655,INV-1f49602b-611d-4dde-a681-777f71e5c655,CID-014,2025-04-11,978.73,PayPal,Completed,SampleGen
PAY-7e3f2259-6dc4-444f-9c16-ff002877e416,INV-7e3f2259-6dc4-444f-9c16-ff002877e416,CID-015,2025-08-22,1609.45,PayPal,Completed,SampleGen
PAY-e33e9f5d-9066-46d0-8b9b-e9a5564a9b22,INV-e33e9f5d-9066-46d0-8b9b-e9a5564a9b22,CID-015,2025-05-25,173.98,MC,Completed,SampleGen
PAY-65268bc1-cd73-4c94-8577-61906c05a29c,INV-65268bc1-cd73-4c94-8577-61906c05a29c,CID-016,2025-04-05,271.86,VISA,Completed,SampleGen
PAY-f69159a6-2aa3-468a-a66d-491bb898cabf,INV-f69159a6-2aa3-468a-a66d-491bb898cabf,CID-016,2025-12-29,1990.06,MC,Completed,SampleGen
PAY-1c5f0c52-b249-444d-b999-e37aa322282e,INV-1c5f0c52-b249-444d-b999-e37aa322282e,CID-017,2025-10-14,1642.06,MC,Completed,SampleGen
PAY-f8b0150f-3bb8-4274-b7f0-f93f27e94aab,INV-f8b0150f-3bb8-4274-b7f0-f93f27e94aab,CID-017,2025-01-16,163.11,Discover,Completed,SampleGen
PAY-9f2df873-442d-486f-a5a7-f8d52219fc5c,INV-9f2df873-442d-486f-a5a7-f8d52219fc5c,CID-017,2025-05-06,489.34,MC,Completed,SampleGen
PAY-d4324e93-4bba-4597-bc70-4b8b5db6d30b,INV-d4324e93-4bba-4597-bc70-4b8b5db6d30b,CID-017,2025-04-03,1946.55,AmEx,Completed,SampleGen
PAY-b8563339-161d-4309-80eb-0415d5d0ab57,INV-b8563339-161d-4309-80eb-0415d5d0ab57,CID-017,2026-01-09,1870.46,MC,Completed,SampleGen
PAY-ef91530f-da99-41a4-b80b-a86af280327e,INV-ef91530f-da99-41a4-b80b-a86af280327e,CID-018,2025-05-02,206.61,AmEx,Completed,SampleGen
PAY-f40858c6-b24f-4b3c-9188-5232a3c6eb77,INV-f40858c6-b24f-4b3c-9188-5232a3c6eb77,CID-018,2025-09-09,2479.45,VISA,Completed,SampleGen
PAY-6712985c-3f0c-4828-910e-3bf01bff500d,INV-6712985c-3f0c-4828-910e-3bf01bff500d,CID-018,2025-10-30,630.74,AmEx,Completed,SampleGen
PAY-8df5f1bd-a9e4-45a4-b3b5-458f5878e63d,INV-8df5f1bd-a9e4-45a4-b3b5-458f5878e63d,CID-018,2025-04-02,2783.95,MC,Completed,SampleGen
PAY-db797ab9-bfdd-4238-bade-d10885949b4c,INV-db797ab9-bfdd-4238-bade-d10885949b4c,CID-019,2025-09-04,668.78,MC,Completed,SampleGen
PAY-63c6a168-5688-4d88-ac02-d65bb73f4139,INV-63c6a168-5688-4d88-ac02-d65bb73f4139,CID-019,2025-07-15,1011.33,PayPal,Completed,SampleGen
PAY-69e0ecd6-4ada-417e-9aec-39949a7935f3,INV-69e0ecd6-4ada-417e-9aec-39949a7935f3,CID-019,2025-10-04,1522.46,PayPal,Completed,SampleGen
PAY-3ed839ec-eea7-4cbd-bb4e-bd00ee892945,INV-3ed839ec-eea7-4cbd-bb4e-bd00ee892945,CID-019,2025-09-15,2947.07,Discover,Completed,SampleGen
PAY-9486851a-8e1f-4f04-a5f4-dba6833cb153,INV-9486851a-8e1f-4f04-a5f4-dba6833cb153,CID-019,2026-02-04,217.48,VISA,Completed,SampleGen
PAY-886adf86-6947-4e74-b064-fcf8708c0769,INV-886adf86-6947-4e74-b064-fcf8708c0769,CID-019,2025-11-26,3142.83,AmEx,Completed,SampleGen
PAY-4de8c711-94e6-4f0c-9ee6-75a7e23dd369,INV-4de8c711-94e6-4f0c-9ee6-75a7e23dd369,CID-020,2025-01-28,3218.96,PayPal,Completed,SampleGen
PAY-4a74f52e-1a26-4507-a2e1-7df40045aae5,INV-4a74f52e-1a26-4507-a2e1-7df40045aae5,CID-020,2025-10-30,1533.34,VISA,Completed,SampleGen
PAY-60cc5088-af06-492b-9c0c-bfd5e15330eb,INV-60cc5088-af06-492b-9c0c-bfd5e15330eb,CID-020,2025-12-16,543.73,PayPal,Completed,SampleGen
PAY-d24f6cfb-92cd-44b4-9ee5-a848c33ca094,INV-d24f6cfb-92cd-44b4-9ee5-a848c33ca094,CID-020,2026-02-11,1033.1,MC,Completed,SampleGen
PAY-7707ffad-f85f-4be7-bcf7-762ea96228a9,INV-7707ffad-f85f-4be7-bcf7-762ea96228a9,CID-021,2026-03-01,2446.83,VISA,Completed,SampleGen
PAY-159c9f59-f468-4fc0-8cce-28bb731931cd,INV-159c9f59-f468-4fc0-8cce-28bb731931cd,CID-021,2025-01-19,652.48,MC,Completed,SampleGen
PAY-a65fa203-4367-4cc7-931f-9834e148da28,INV-a65fa203-4367-4cc7-931f-9834e148da28,CID-022,2025-05-28,652.48,MC,Completed,SampleGen
PAY-4b962174-094f-405e-b143-4fd04b65be99,INV-4b962174-094f-405e-b143-4fd04b65be99,CID-022,2025-01-28,1141.84,MC,Completed,SampleGen
PAY-8ac0115e-8657-43fa-8bc8-503bd955690b,INV-8ac0115e-8657-43fa-8bc8-503bd955690b,CID-022,2025-01-27,6198.67,AmEx,Completed,SampleGen
PAY-6611cde5-fb68-40f7-878e-6c0aaf37d4da,INV-6611cde5-fb68-40f7-878e-6c0aaf37d4da,CID-022,2025-07-12,782.97,MC,Completed,SampleGen
PAY-1739d8b3-cdee-46af-894e-1cb86cdd319e,INV-1739d8b3-cdee-46af-894e-1cb86cdd319e,CID-023,2026-02-14,163.11,VISA,Completed,SampleGen
PAY-ba15688a-0521-41ae-8dcb-b12f90c3ce52,INV-ba15688a-0521-41ae-8dcb-b12f90c3ce52,CID-023,2025-08-15,65.24,MC,Completed,SampleGen
PAY-f2396a90-9d65-4d1c-b770-5e77713f2a57,INV-f2396a90-9d65-4d1c-b770-5e77713f2a57,CID-023,2025-04-23,1739.98,VISA,Completed,SampleGen
PAY-11cbd108-e948-479d-924f-155b1612dce0,INV-11cbd108-e948-479d-924f-155b1612dce0,CID-023,2025-09-20,1739.96,VISA,Completed,SampleGen
PAY-d585ce66-cfdb-4658-9652-969b0b8fadbf,INV-d585ce66-cfdb-4658-9652-969b0b8fadbf,CID-023,2025-04-17,1848.72,AmEx,Completed,SampleGen
PAY-bbb799b9-e9a0-4fa0-8c13-2be85beb48dc,INV-bbb799b9-e9a0-4fa0-8c13-2be85beb48dc,CID-023,2025-01-17,380.61,MC,Completed,SampleGen
PAY-3438c1d0-b3e7-402c-bd9a-61e68ed66e43,INV-3438c1d0-b3e7-402c-bd9a-61e68ed66e43,CID-023,2026-01-11,3371.19,MC,Completed,SampleGen
PAY-5970de35-16ad-4b33-8459-fb002a48aec5,INV-5970de35-16ad-4b33-8459-fb002a48aec5,CID-024,2025-10-22,1685.6,MC,Completed,SampleGen
PAY-26ea63b6-e0fd-4b26-9eae-a3e3525df897,INV-26ea63b6-e0fd-4b26-9eae-a3e3525df897,CID-024,2025-07-20,413.23,PayPal,Completed,SampleGen
PAY-14c9025a-ec5b-4a5a-9f45-b5ce17f58975,INV-14c9025a-ec5b-4a5a-9f45-b5ce17f58975,CID-024,2025-05-17,1609.43,Discover,Completed,SampleGen
PAY-c83918b6-a2b7-4f52-930a-99ac076db9c1,INV-c83918b6-a2b7-4f52-930a-99ac076db9c1,CID-025,2025-12-24,206.6,AmEx,Completed,SampleGen
PAY-3ebbca47-725f-4ce7-b847-c1565c2ad6b3,INV-3ebbca47-725f-4ce7-b847-c1565c2ad6b3,CID-025,2025-06-21,2620.82,PayPal,Completed,SampleGen
PAY-f381e86a-7a11-4cbd-a438-a675ed5b104b,INV-f381e86a-7a11-4cbd-a438-a675ed5b104b,CID-026,2025-01-04,1783.44,MC,Completed,SampleGen
PAY-18a85a08-04fe-4748-9ce0-463dfc4c869f,INV-18a85a08-04fe-4748-9ce0-463dfc4c869f,CID-026,2025-03-12,869.98,Discover,Completed,SampleGen
PAY-ed62821d-0ff3-4c91-918c-8ce9b93b3500,INV-ed62821d-0ff3-4c91-918c-8ce9b93b3500,CID-026,2026-01-30,2174.95,MC,Completed,SampleGen
PAY-f7dd0f5a-7dc4-4e54-97f3-65f723271cb2,INV-f7dd0f5a-7dc4-4e54-97f3-65f723271cb2,CID-027,2026-01-29,706.86,AmEx,Completed,SampleGen
PAY-c08c9965-bbdc-4739-a828-8dfde0764869,INV-c08c9965-bbdc-4739-a828-8dfde0764869,CID-027,2026-02-04,1413.73,PayPal,Completed,SampleGen
PAY-edc213a0-552c-467d-81e7-e64feb16fd90,INV-edc213a0-552c-467d-81e7-e64feb16fd90,CID-028,2025-05-12,1794.33,Discover,Completed,SampleGen
PAY-20b0d281-8b23-411b-a0a8-a86b7f32592b,INV-20b0d281-8b23-411b-a0a8-a86b7f32592b,CID-028,2025-06-06,2392.46,Discover,Completed,SampleGen
PAY-569c4907-7abb-4afb-8de4-79187811c955,INV-569c4907-7abb-4afb-8de4-79187811c955,CID-028,2025-05-16,652.48,MC,Completed,SampleGen
PAY-f798a39c-e7bd-4a12-a2ec-62749cc22c3f,INV-f798a39c-e7bd-4a12-a2ec-62749cc22c3f,CID-028,2025-07-08,2087.95,VISA,Completed,SampleGen
PAY-f812af24-06af-4c11-b7f6-2248a4b16a5e,INV-f812af24-06af-4c11-b7f6-2248a4b16a5e,CID-028,2025-12-26,195.74,VISA,Completed,SampleGen
PAY-e05e1e2f-2573-4dc8-b5df-08abfcaa715d,INV-e05e1e2f-2573-4dc8-b5df-08abfcaa715d,CID-028,2025-09-18,2022.69,VISA,Completed,SampleGen
PAY-b5db27be-30fa-41bb-b102-d11d9e728e60,INV-b5db27be-30fa-41bb-b102-d11d9e728e60,CID-028,2025-12-30,3697.44,Discover,Completed,SampleGen
PAY-5cd3fa6b-4877-4450-81e4-601e72aade61,INV-5cd3fa6b-4877-4450-81e4-601e72aade61,CID-029,2025-12-03,1685.59,Discover,Completed,SampleGen
PAY-0539ac7e-e3bd-44cb-a6f3-6ac98ac778f3,INV-0539ac7e-e3bd-44cb-a6f3-6ac98ac778f3,CID-029,2025-01-08,598.11,VISA,Completed,SampleGen
PAY-aaa5497d-5e11-47b6-88bc-cfc517bcf72d,INV-aaa5497d-5e11-47b6-88bc-cfc517bcf72d,CID-029,2026-03-02,674.2,MC,Completed,SampleGen
PAY-d59e364c-09e3-474f-b911-54c7c0e4e6c4,INV-d59e364c-09e3-474f-b911-54c7c0e4e6c4,CID-030,2026-01-22,271.86,MC,Completed,SampleGen
PAY-e78601d8-5673-4808-9ab6-49761ada6266,INV-e78601d8-5673-4808-9ab6-49761ada6266,CID-030,2025-03-30,598.11,MC,Completed,SampleGen
PAY-920aef38-c077-4a24-9601-52b72f30c627,INV-920aef38-c077-4a24-9601-52b72f30c627,CID-031,2025-08-06,2414.19,VISA,Completed,SampleGen
PAY-a1533077-1f29-4b59-a905-63747de59149,INV-a1533077-1f29-4b59-a905-63747de59149,CID-031,2025-08-10,260.98,MC,Completed,SampleGen
PAY-b3e75daa-2a19-4e95-b32f-6b14b058e257,INV-b3e75daa-2a19-4e95-b32f-6b14b058e257,CID-031,2025-12-19,413.23,VISA,Completed,SampleGen
PAY-1e501e1c-0fe1-44bb-a8a4-5711342bb0f4,INV-1e501e1c-0fe1-44bb-a8a4-5711342bb0f4,CID-032,2025-08-20,2718.67,VISA,Completed,SampleGen
PAY-3d3cb20a-d9bf-49ec-aae2-e69c5616118b,INV-3d3cb20a-d9bf-49ec-aae2-e69c5616118b,CID-032,2025-09-23,130.49,AmEx,Completed,SampleGen
PAY-7aa48080-20b4-4cb6-9f47-9855e50dd484,INV-7aa48080-20b4-4cb6-9f47-9855e50dd484,CID-032,2025-03-21,913.45,PayPal,Completed,SampleGen
PAY-df9953ac-a7ed-475b-ba16-51c0d1843f91,INV-df9953ac-a7ed-475b-ba16-51c0d1843f91,CID-033,2025-10-13,706.86,Discover,Completed,SampleGen
PAY-8bb4542e-bb32-4850-b8f4-19e4fd9a93c0,INV-8bb4542e-bb32-4850-b8f4-19e4fd9a93c0,CID-034,2025-08-20,956.98,VISA,Completed,SampleGen
PAY-9617879f-344b-40ad-8031-dd142bf5620e,INV-9617879f-344b-40ad-8031-dd142bf5620e,CID-034,2025-11-26,761.21,AmEx,Completed,SampleGen
PAY-442fa185-10d3-4b4e-8913-67b13dd325c3,INV-442fa185-10d3-4b4e-8913-67b13dd325c3,CID-035,2026-01-30,2131.46,VISA,Completed,SampleGen
PAY-b9c31fee-11c5-43f5-b2ee-bd29f03afcc4,INV-b9c31fee-11c5-43f5-b2ee-bd29f03afcc4,CID-036,2025-09-28,32.6,PayPal,Completed,SampleGen
PAY-e2b46166-338e-480b-aac3-b100594f43d1,INV-e2b46166-338e-480b-aac3-b100594f43d1,CID-036,2025-03-30,2272.81,MC,Completed,SampleGen
PAY-10465e4b-d35c-4dae-8647-7acd70ac7039,INV-10465e4b-d35c-4dae-8647-7acd70ac7039,CID-036,2025-12-02,2892.72,MC,Completed,SampleGen
PAY-6fbf9eab-cfa0-40e8-97c4-1af905642393,INV-6fbf9eab-cfa0-40e8-97c4-1af905642393,CID-036,2025-11-02,2501.21,PayPal,Completed,SampleGen
PAY-965cc2df-6a01-4c82-bdba-cf4a8dc995d6,INV-965cc2df-6a01-4c82-bdba-cf4a8dc995d6,CID-036,2025-09-08,2653.45,PayPal,Completed,SampleGen
PAY-cf52ccf4-6801-46be-97ff-49a24718fe75,INV-cf52ccf4-6801-46be-97ff-49a24718fe75,CID-037,2025-07-02,1663.81,MC,Completed,SampleGen
PAY-2517e260-68d8-4424-b254-b62626c58f23,INV-2517e260-68d8-4424-b254-b62626c58f23,CID-037,2025-10-15,543.73,PayPal,Completed,SampleGen
PAY-76060162-6a8a-4829-8c66-44a99fea0268,INV-76060162-6a8a-4829-8c66-44a99fea0268,CID-038,2025-11-25,489.36,PayPal,Completed,SampleGen
PAY-d3f1f565-d9b0-46e3-96ac-7045559ea748,INV-d3f1f565-d9b0-46e3-96ac-7045559ea748,CID-038,2025-04-15,1609.46,MC,Completed,SampleGen
PAY-89d11791-9803-49fd-bcbc-e05b5e05bb0f,INV-89d11791-9803-49fd-bcbc-e05b5e05bb0f,CID-039,2025-08-01,652.48,Discover,Completed,SampleGen
PAY-8828f1be-a19f-4756-8b89-243889a00d80,INV-8828f1be-a19f-4756-8b89-243889a00d80,CID-039,2025-02-13,2174.97,AmEx,Completed,SampleGen
PAY-c65df011-ab27-4198-b473-9db3633b0fa1,INV-c65df011-ab27-4198-b473-9db3633b0fa1,CID-039,2025-08-30,3034.09,PayPal,Completed,SampleGen
PAY-5d6e5dc4-5c57-497a-9741-d85b1a260bc6,INV-5d6e5dc4-5c57-497a-9741-d85b1a260bc6,CID-040,2025-01-15,1478.96,PayPal,Completed,SampleGen
PAY-c464e3c4-856e-4b28-9e54-f97d2de0072f,INV-c464e3c4-856e-4b28-9e54-f97d2de0072f,CID-040,2025-02-02,304.47,MC,Completed,SampleGen
PAY-8e2139cd-cb74-41ba-82a9-e11d5a0fa260,INV-8e2139cd-cb74-41ba-82a9-e11d5a0fa260,CID-041,2026-01-27,86.99,MC,Completed,SampleGen
PAY-c29105a0-6d6e-4252-9f0c-7586f181980d,INV-c29105a0-6d6e-4252-9f0c-7586f181980d,CID-041,2025-10-23,16.3,AmEx,Completed,SampleGen
PAY-e0c201b3-1e88-4366-8b6c-07b1e29e3916,INV-e0c201b3-1e88-4366-8b6c-07b1e29e3916,CID-041,2025-07-17,391.46,MC,Completed,SampleGen
PAY-a860d58d-8181-4988-8246-312afdd2bf90,INV-a860d58d-8181-4988-8246-312afdd2bf90,CID-042,2025-12-19,2827.48,MC,Completed,SampleGen
PAY-ff8e63ab-4997-407c-9999-9d4a0d772b9f,INV-ff8e63ab-4997-407c-9999-9d4a0d772b9f,CID-042,2025-09-02,978.72,VISA,Completed,SampleGen
PAY-9ef2bb53-ab6b-4c9e-bfee-fed93f3420ae,INV-9ef2bb53-ab6b-4c9e-bfee-fed93f3420ae,CID-042,2025-09-12,1674.7,VISA,Completed,SampleGen
PAY-bb623bbc-f80f-4aad-b6ba-2814ec97bb1a,INV-bb623bbc-f80f-4aad-b6ba-2814ec97bb1a,CID-042,2026-02-09,2892.7,PayPal,Completed,SampleGen
PAY-7c1a27b6-b935-48d5-a949-e2114e214328,INV-7c1a27b6-b935-48d5-a949-e2114e214328,CID-042,2026-02-20,2348.94,VISA,Completed,SampleGen
PAY-8601b847-4f0c-46ea-9ffe-bd2fc2d64cc3,INV-8601b847-4f0c-46ea-9ffe-bd2fc2d64cc3,CID-043,2025-10-30,1685.59,AmEx,Completed,SampleGen
PAY-0c8127ad-64da-43cd-b848-2a5777606f4a,INV-0c8127ad-64da-43cd-b848-2a5777606f4a,CID-044,2025-06-29,565.44,PayPal,Completed,SampleGen
PAY-81a9af47-c061-40fa-b590-e7a39251ab30,INV-81a9af47-c061-40fa-b590-e7a39251ab30,CID-044,2025-10-15,1685.58,MC,Completed,SampleGen
PAY-1bad5399-8a36-447e-88da-19fbe38fd53b,INV-1bad5399-8a36-447e-88da-19fbe38fd53b,CID-045,2025-05-28,1022.2,VISA,Completed,SampleGen
PAY-d5b2652b-09a6-45c7-87c0-7b7f7bc54972,INV-d5b2652b-09a6-45c7-87c0-7b7f7bc54972,CID-046,2025-04-17,1228.83,VISA,Completed,SampleGen
PAY-8a57ad66-e09c-4ed6-bb1f-d27757659f78,INV-8a57ad66-e09c-4ed6-bb1f-d27757659f78,CID-046,2025-05-07,1000.44,VISA,Completed,SampleGen
PAY-5d63758e-6b9c-4c30-b7b1-048924112c0c,INV-5d63758e-6b9c-4c30-b7b1-048924112c0c,CID-046,2025-08-16,1739.98,MC,Completed,SampleGen
PAY-833831e2-bc48-4a75-b3a9-02927735b03c,INV-833831e2-bc48-4a75-b3a9-02927735b03c,CID-046,2025-05-13,543.7,VISA,Completed,SampleGen
PAY-37c2ed5c-29a8-4d62-a754-1f776e81e9dd,INV-37c2ed5c-29a8-4d62-a754-1f776e81e9dd,CID-047,2025-07-28,750.33,MC,Completed,SampleGen
PAY-a80e579f-b0e8-4579-8676-409e89beff0c,INV-a80e579f-b0e8-4579-8676-409e89beff0c,CID-047,2025-06-26,2251.07,AmEx,Completed,SampleGen
PAY-a19530fc-6e86-4583-853b-7d3e499081b9,INV-a19530fc-6e86-4583-853b-7d3e499081b9,CID-047,2025-05-19,1500.7,AmEx,Completed,SampleGen
PAY-8523b6f9-ffb2-42a0-b52f-e05ccea8997e,INV-8523b6f9-ffb2-42a0-b52f-e05ccea8997e,CID-047,2026-01-24,4132.43,MC,Completed,SampleGen
PAY-513581b5-3e54-4867-9322-47e4c035b660,INV-513581b5-3e54-4867-9322-47e4c035b660,CID-048,2025-06-14,3479.96,PayPal,Completed,SampleGen
PAY-4ddcbb96-0843-4021-aa70-08bbfd5b9f1f,INV-4ddcbb96-0843-4021-aa70-08bbfd5b9f1f,CID-048,2025-06-29,304.47,MC,Completed,SampleGen
PAY-1276e964-62f3-40d4-ae67-8404d01d1d08,INV-1276e964-62f3-40d4-ae67-8404d01d1d08,CID-048,2025-12-21,2631.67,VISA,Completed,SampleGen
PAY-8cf8a018-bea7-42c2-9f34-c93d1a1f2c71,INV-8cf8a018-bea7-42c2-9f34-c93d1a1f2c71,CID-049,2025-07-10,2283.7,MC,Completed,SampleGen
PAY-d4b5d5e3-4eb8-4862-a0bd-cfbc03d84969,INV-d4b5d5e3-4eb8-4862-a0bd-cfbc03d84969,CID-050,2025-11-17,848.21,MC,Completed,SampleGen
