InvoiceId,InvoiceNumber,CustomerId,CustomerAccountId,InvoiceDate,DueDate,InvoiceAmount,IsoCurrencyCode,CreatedBy
INV-a35691a3-6b2e-45bc-9f64-d757b5cb3688,ID200066,CID-008,CA-0015,2025-02-15,2025-03-17,4006.62,USD,SampleGen
INV-8bac1786-26e0-45cc-ac41-5f085c0d0e8b,ID200067,CID-008,CA-0015,2025-01-22,2025-02-21,1034.38,USD,SampleGen
INV-7c01afe0-f54c-4a77-a240-175783710172,ID200068,CID-009,CA-0017,2025-11-29,2025-12-29,1795.5,USD,SampleGen
INV-20be06b5-bcf5-4892-9bce-f850ad7b6e95,ID200069,CID-009,CA-0017,2025-07-08,2025-08-07,294.58,USD,SampleGen
INV-ec7663ab-058d-4ca6-92ac-5fa0d216a669,ID200070,CID-009,CA-0017,2026-01-07,2026-02-06,3029.2,USD,SampleGen
INV-2f5c341c-c797-4105-b45d-f7fc92e6d60f,ID200071,CID-010,CA-0019,2025-08-28,2025-09-27,1127.68,USD,SampleGen
INV-1b41f5be-01b5-41ff-8e67-7ab2758ab6ca,ID200072,CID-010,CA-0019,2025-04-21,2025-05-21,279.72,USD,SampleGen
INV-c330a23a-56dd-4b97-aa69-9eabb7b4c407,ID200073,CID-010,CA-0019,2025-11-14,2025-12-14,5757.72,USD,SampleGen
INV-3d1d82af-3590-4144-b470-b43f8af447fc,ID200074,CID-010,CA-0019,2025-05-05,2025-06-04,3902.66,USD,SampleGen
INV-cec60ba5-0430-4cb4-a574-0303c5bb1360,ID200075,CID-010,CA-0019,2025-12-11,2026-01-10,1225.2,USD,SampleGen
INV-57008a7d-121d-4a83-96f5-7e335cec9a17,ID200076,CID-010,CA-0019,2025-02-14,2025-03-16,2986.86,USD,SampleGen
INV-e15d3e22-c783-44e3-95c5-b24b107f590a,ID200077,CID-010,CA-0019,2025-01-05,2025-02-04,379.38,USD,SampleGen
INV-da77a217-cd12-4630-ab91-a3a2cca357cd,ID200078,CID-010,CA-0019,2025-05-28,2025-06-27,1589.9,USD,SampleGen
INV-daac7778-bec1-4cca-b02e-31c930ef423d,ID200079,CID-010,CA-0019,2025-12-10,2026-01-09,4742.22,USD,SampleGen
INV-f0d8ede8-c0b0-4f6e-9f95-426d807c1208,ID200080,CID-010,CA-0019,2025-07-03,2025-08-02,2005.3,USD,SampleGen
INV-c9b792d0-f0af-4251-a278-890c8d38cfec,ID200081,CID-010,CA-0019,2025-09-17,2025-10-17,816.02,USD,SampleGen
INV-e80bfc23-291a-4475-879d-a311d08ec96a,ID200082,CID-010,CA-0019,2025-10-15,2025-11-14,205.54,USD,SampleGen
INV-1c258c05-0de3-4322-a720-9036e6c5b4f6,ID200083,CID-010,CA-0019,2025-06-29,2025-07-29,1365.04,USD,SampleGen
INV-097a2f73-c4d0-412d-b024-d7e242c3d491,ID200084,CID-010,CA-0019,2025-02-16,2025-03-18,2577.76,USD,SampleGen
INV-ec46eb14-507d-4332-ad7d-bcd87e2e84e9,ID200085,CID-010,CA-0019,2025-03-03,2025-04-02,3673.8,USD,SampleGen
INV-d306ceda-65ea-469c-8985-c9e27414734d,ID200086,CID-010,CA-0019,2025-02-21,2025-03-23,390.0,USD,SampleGen
INV-a9f973da-75d3-4be9-b38b-08f73e5dd061,ID200087,CID-010,CA-0019,2025-11-18,2025-12-18,372.98,USD,SampleGen
INV-71f06332-1640-4f12-a55d-d6137f126ce2,ID200088,CID-010,CA-0019,2026-01-13,2026-02-12,3222.14,USD,SampleGen
INV-7397be3d-911b-4bdc-8b4c-da59e8b5ceeb,ID200089,CID-010,CA-0019,2025-07-08,2025-08-07,962.22,USD,SampleGen
INV-fc81736f-947c-4c11-811e-eedae75c5b6c,ID200090,CID-010,CA-0019,2025-03-20,2025-04-19,1153.12,USD,SampleGen
INV-5034e60c-b1fd-417f-abfb-0a5401ca6b99,ID200091,CID-010,CA-0019,2025-09-01,2025-10-01,627.4,USD,SampleGen
INV-12687f74-b671-4992-8cd9-390f801c6976,ID200092,CID-010,CA-0019,2025-11-15,2025-12-15,4121.08,USD,SampleGen
INV-258f8b79-a5e8-43ac-8cc3-026aff716ddd,ID200093,CID-010,CA-0019,2025-12-23,2026-01-22,1114.9,USD,SampleGen
INV-2d7547ca-cc80-4d5b-8946-416c7502040a,ID200094,CID-010,CA-0019,2025-08-23,2025-09-22,2378.46,USD,SampleGen
INV-43030add-94c8-4b5d-b606-f5e9778480aa,ID200095,CID-010,CA-0019,2025-09-19,2025-10-19,5840.32,USD,SampleGen
INV-0065582e-4c23-4ed5-a45b-afe589024a71,ID200096,CID-010,CA-0019,2025-10-03,2025-11-02,1098.06,USD,SampleGen
INV-6df44e5d-8aa3-4646-97ae-8385a2f7f002,ID200097,CID-010,CA-0019,2025-02-27,2025-03-29,2416.68,USD,SampleGen
INV-a1f32ebb-a26c-4700-8479-fedea966d37f,ID200098,CID-010,CA-0019,2025-02-19,2025-03-21,551.0,USD,SampleGen
INV-7a8e254a-9bea-4e59-bdfd-cf9b6f33d8ed,ID200099,CID-010,CA-0019,2025-04-06,2025-05-06,3321.84,USD,SampleGen
INV-4b46bb7c-492b-4ba1-a593-5786c6fdaa1a,ID200100,CID-011,CA-0021,2025-06-02,2025-07-02,1468.9,USD,SampleGen
INV-7c538cfe-0a9b-4dcd-8219-999dc09a5451,ID200101,CID-011,CA-0021,2025-10-04,2025-11-03,4061.72,USD,SampleGen
INV-f4efe56c-9e74-48ba-8482-3afc8bbb3d2a,ID200102,CID-011,CA-0021,2025-07-30,2025-08-29,309.4,USD,SampleGen
INV-bb8df8e9-ff98-43ae-81b2-544e2950f54e,ID200103,CID-011,CA-0021,2025-07-20,2025-08-19,1568.66,USD,SampleGen
INV-fe7e2dbf-1c8a-424e-8fa4-1776db9b204c,ID200104,CID-011,CA-0021,2025-01-07,2025-02-06,1237.88,USD,SampleGen
INV-b1e48166-2a2d-4d51-937f-53ba864c5259,ID200105,CID-012,CA-0023,2025-05-12,2025-06-11,3709.86,USD,SampleGen
INV-1ea41998-abcf-4f3f-820f-89745de55765,ID200106,CID-012,CA-0023,2025-07-10,2025-08-09,1899.36,USD,SampleGen
INV-38505fe2-0827-4906-9c50-5bed3a9c583c,ID200107,CID-013,CA-0025,2025-05-09,2025-06-08,2548.02,USD,SampleGen
INV-4f233395-0890-4063-8aa8-0d4d160e0572,ID200108,CID-013,CA-0025,2025-10-22,2025-11-21,7139.88,USD,SampleGen
INV-fa1dcb13-0de8-4e98-a8ca-0beb4b4ee08e,ID200109,CID-013,CA-0025,2025-03-19,2025-04-18,2378.54,USD,SampleGen
INV-818fef6f-1456-44db-bba2-d517132c5a28,ID200110,CID-013,CA-0025,2025-03-17,2025-04-16,1623.66,USD,SampleGen
INV-aaa8395e-eb9d-400e-9bce-d04757ef26b2,ID200111,CID-013,CA-0025,2025-02-06,2025-03-08,4002.4,USD,SampleGen
INV-2a39e0e0-ea89-49f5-9a94-f35bc78611cd,ID200112,CID-013,CA-0025,2025-12-05,2026-01-04,1784.9,USD,SampleGen
INV-63482d23-d750-4156-869c-c12ed9e7e133,ID200113,CID-013,CA-0025,2025-02-03,2025-03-05,3198.88,USD,SampleGen
INV-a1cff345-7311-4ac9-82ec-d380bdd292c7,ID200114,CID-013,CA-0025,2025-05-04,2025-06-03,3052.5,USD,SampleGen
INV-21d3bd46-f68d-4713-9970-d82f38dd275a,ID200115,CID-013,CA-0025,2025-11-26,2025-12-26,1403.34,USD,SampleGen
INV-dda97fc0-e60c-4fad-87a7-087b4cf6ef49,ID200116,CID-013,CA-0025,2025-07-15,2025-08-14,983.48,USD,SampleGen
INV-cf607aa9-1cc4-44ea-8917-715f71c2a09a,ID200117,CID-013,CA-0025,2025-01-05,2025-02-04,2849.08,USD,SampleGen
INV-ee872c9a-4935-49a6-8ac8-901aaf21f3d0,ID200118,CID-014,CA-0027,2025-01-20,2025-02-19,4765.52,USD,SampleGen
INV-b886ee8f-0a3a-4834-a0b1-94e90b8925fc,ID200119,CID-014,CA-0027,2025-10-31,2025-11-30,1348.12,USD,SampleGen
INV-7481a13f-5ff3-4e44-aedd-f75d5a7f462d,ID200120,CID-015,CA-0029,2025-09-19,2025-10-19,3222.18,USD,SampleGen
INV-f9052091-9131-4156-8da9-dc9ca0d5bee1,ID200121,CID-015,CA-0029,2025-03-27,2025-04-26,5753.42,USD,SampleGen
INV-7d84a35b-c1c1-4d3f-a49b-562eb223b5df,ID200122,CID-015,CA-0029,2025-04-04,2025-05-04,510.82,USD,SampleGen
INV-54763de5-8580-40e2-8709-d7e7f732c45b,ID200123,CID-016,CA-0031,2025-09-27,2025-10-27,856.32,USD,SampleGen
INV-046be228-c8d4-416b-8e7e-85016a27eff9,ID200124,CID-016,CA-0031,2025-12-04,2026-01-03,390.0,USD,SampleGen
INV-0110899e-f565-4789-b7d0-bea4f637268b,ID200125,CID-016,CA-0031,2025-10-06,2025-11-05,343.36,USD,SampleGen
INV-a426a04c-e30b-4a49-aab8-c9a70ba1e058,ID200126,CID-016,CA-0031,2025-01-04,2025-02-03,3917.64,USD,SampleGen
INV-ab70859f-e581-4618-bcd4-3ca2f6cabac0,ID200127,CID-016,CA-0031,2025-03-12,2025-04-11,1203.96,USD,SampleGen
INV-68477fb3-b7f4-4535-9274-7590e6da4438,ID200128,CID-017,CA-0033,2025-10-10,2025-11-09,449.34,USD,SampleGen
INV-9c872066-9dec-491c-85be-b75bddf3163d,ID200129,CID-017,CA-0033,2025-04-05,2025-05-05,1890.82,USD,SampleGen
INV-e0cc4ff0-1ad7-4bb9-b3e8-94c46531ce35,ID200130,CID-017,CA-0033,2025-10-17,2025-11-16,2234.36,USD,SampleGen
INV-8b01c206-250f-483f-aed9-31dcaeaf4703,ID200131,CID-017,CA-0033,2025-04-25,2025-05-25,3985.36,USD,SampleGen
INV-fb4f262c-56af-4802-8369-db3e4c9b3887,ID200132,CID-017,CA-0033,2025-07-19,2025-08-18,1852.72,USD,SampleGen
INV-d3a197e0-c383-4828-a0d7-38d6f3a1f1ed,ID200133,CID-017,CA-0033,2025-05-05,2025-06-04,3769.06,USD,SampleGen
INV-67792427-f107-41af-b6e1-e14de5d4c0e0,ID200134,CID-017,CA-0033,2025-03-28,2025-04-27,2191.9,USD,SampleGen
INV-aab12d6b-a0a2-4c54-b662-4cb1db9380fb,ID200135,CID-017,CA-0033,2025-07-10,2025-08-09,970.72,USD,SampleGen
INV-6b173699-b1ba-48ff-b57a-853772d8563e,ID200136,CID-018,CA-1478,2025-12-11,2026-01-10,5528.76,USD,SampleGen
INV-34c1fbfb-8771-4616-9ed6-364293f97849,ID200137,CID-018,CA-1478,2026-01-07,2026-02-06,4657.38,USD,SampleGen
INV-4e0b6817-6f5d-444f-bb7f-29abec0ffaa7,ID200138,CID-018,CA-1478,2026-01-16,2026-02-15,404.82,USD,SampleGen
INV-a01c9895-dc4f-467b-97ae-fa590b675c3e,ID200139,CID-018,CA-1478,2025-06-11,2025-07-11,2611.76,USD,SampleGen
INV-37626294-7803-4046-9d8b-95bdfc9c423e,ID200140,CID-018,CA-1478,2025-02-19,2025-03-21,4515.38,USD,SampleGen
INV-928d9c70-81d8-433d-9d74-09e338599d83,ID200141,CID-018,CA-1478,2025-03-26,2025-04-25,682.5,USD,SampleGen
INV-7ae56d0e-2321-4173-816c-4a2732627670,ID200142,CID-019,CA-1479,2026-01-02,2026-02-01,3141.68,USD,SampleGen
INV-f4579fab-f4bd-48ea-b565-a95830e08a66,ID200143,CID-019,CA-1479,2025-03-16,2025-04-15,2268.22,USD,SampleGen
INV-869c80de-fe52-42e3-9338-982c928684b8,ID200144,CID-019,CA-1479,2025-09-01,2025-10-01,748.1,USD,SampleGen
INV-8db5a1f3-0663-4fb2-8e26-29aae8cc3bd7,ID200145,CID-019,CA-1479,2025-07-18,2025-08-17,4807.94,USD,SampleGen
INV-ec4a954e-155b-4f5b-b87b-a98b15001319,ID200146,CID-019,CA-1479,2025-05-03,2025-06-02,3198.84,USD,SampleGen
INV-b5b50bc1-e318-4014-b50d-c17478ac54d2,ID200147,CID-019,CA-1479,2025-11-03,2025-12-03,1430.88,USD,SampleGen
INV-41054375-21f5-4ede-9fd0-00cdb4348297,ID200148,CID-019,CA-1479,2025-10-17,2025-11-16,1059.9,USD,SampleGen
INV-b5756ed8-1f74-4b9e-94b1-9cbd9a3ff316,ID200149,CID-019,CA-1479,2025-10-29,2025-11-28,1725.42,USD,SampleGen
INV-b5d2bda3-5d4d-4559-9d49-cd46699f095f,ID200150,CID-019,CA-1479,2025-01-15,2025-02-14,4820.74,USD,SampleGen
INV-2be3c062-34da-4646-9b56-00be6e6f3c2e,ID200151,CID-019,CA-1479,2025-07-06,2025-08-05,538.34,USD,SampleGen
INV-cc3ffb09-9b66-4b2d-9ca5-990cc4e8b3f9,ID200152,CID-019,CA-1479,2025-04-12,2025-05-12,3803.08,USD,SampleGen
INV-42ed232b-74cd-4457-bc1d-edff8c74488a,ID200153,CID-019,CA-1479,2025-10-19,2025-11-18,712.16,USD,SampleGen
INV-eee2d8b2-569b-4215-9bc9-c7acaffe5b37,ID200154,CID-019,CA-1479,2025-05-08,2025-06-07,1157.22,USD,SampleGen
INV-979f6533-2f09-4237-8cf2-b394c76cf3cd,ID200155,CID-019,CA-1479,2026-01-01,2026-01-31,2355.1,USD,SampleGen
INV-a6d3336d-8eba-4f9f-9eae-66c7b1f4491e,ID200156,CID-019,CA-1479,2025-07-21,2025-08-20,2904.1,USD,SampleGen
INV-27484282-10f7-4331-88a4-6efd61c0a305,ID200157,CID-019,CA-1479,2026-01-07,2026-02-06,3332.46,USD,SampleGen
INV-81dcd7d1-a600-4e9b-b3df-8e85104c7432,ID200158,CID-020,CA-0037,2025-01-07,2025-02-06,1051.3,USD,SampleGen
INV-b9caf74e-6434-47ff-b7ff-27d2aaed2544,ID200159,CID-020,CA-0037,2025-10-16,2025-11-15,3396.02,USD,SampleGen
INV-37c6cfd3-b25d-4d04-acab-6bbe7f6aec14,ID200160,CID-020,CA-0037,2025-04-28,2025-05-28,1946.02,USD,SampleGen
INV-f364ec46-3916-4e1d-a489-0338bc9bfeef,ID200161,CID-020,CA-0037,2026-01-13,2026-02-12,4169.74,USD,SampleGen
INV-019ccd8d-1391-4c7f-9bce-91d59e1b30fb,ID200162,CID-020,CA-0037,2025-07-17,2025-08-16,2675.18,USD,SampleGen
INV-f3e13a0e-721c-4526-bd59-4e82cfd28912,ID200163,CID-020,CA-0037,2025-09-29,2025-10-29,1377.9,USD,SampleGen
INV-08accb9c-5cc5-4aed-abbc-aa46791f0bf1,ID200164,CID-020,CA-0037,2025-09-04,2025-10-04,2565.02,USD,SampleGen
INV-58bd39b0-cab2-49ec-8a6e-e8bd9d59f4ca,ID200165,CID-020,CA-0037,2025-02-01,2025-03-03,1479.52,USD,SampleGen
INV-1f010274-92ef-45f2-b872-4c7036731473,ID200166,CID-020,CA-0037,2025-06-17,2025-07-17,2280.92,USD,SampleGen
INV-34575770-36a1-4735-ae88-d4ac351035ef,ID200167,CID-020,CA-0037,2025-04-28,2025-05-28,517.18,USD,SampleGen
INV-01bfeba0-6d39-4a80-8630-8517a1b9b935,ID200168,CID-020,CA-0037,2025-07-28,2025-08-27,977.16,USD,SampleGen
INV-f2ecf213-ef24-4658-9ae7-84ab1915c13d,ID200169,CID-020,CA-0037,2025-11-28,2025-12-28,2102.8,USD,SampleGen
INV-d0db6fe3-0121-4b22-b088-e7bc8afe0700,ID200170,CID-020,CA-0037,2025-09-17,2025-10-17,4032.02,USD,SampleGen
INV-4541c8e7-9650-4add-9f3c-37bfb8cd9386,ID200171,CID-021,CA-0039,2025-12-30,2026-01-29,2340.24,USD,SampleGen
INV-26d96f9f-9617-4630-b7fc-9d1236eea470,ID200172,CID-021,CA-0039,2025-03-11,2025-04-10,1051.32,USD,SampleGen
INV-5c016656-17f3-4396-ba89-a400291e6c1e,ID200173,CID-021,CA-0039,2025-02-08,2025-03-10,1670.3,USD,SampleGen
INV-c45b99b3-802b-4847-8169-ea9d2ec630de,ID200174,CID-021,CA-0039,2025-04-30,2025-05-30,502.3,USD,SampleGen
INV-6dca4d01-0276-4a38-887a-5d49b3cd28d0,ID200175,CID-021,CA-0039,2025-04-04,2025-05-04,2170.72,USD,SampleGen
INV-0747b4b3-b01f-40ff-a854-d5c4709ba989,ID200176,CID-021,CA-0039,2025-12-08,2026-01-07,411.2,USD,SampleGen
INV-9da21c88-6c63-4c05-a6fd-3ef94bc900b9,ID200177,CID-021,CA-0039,2025-02-01,2025-03-03,7937.02,USD,SampleGen
INV-9c11ef15-25d2-414f-988d-1c1e5d189f2a,ID200178,CID-021,CA-0039,2025-01-18,2025-02-17,4320.42,USD,SampleGen
INV-ce8e3956-1e7d-4d28-aa67-cbedffd3c425,ID200179,CID-021,CA-0039,2025-02-22,2025-03-24,9683.88,USD,SampleGen
INV-f3813552-f2e1-4ea2-8fb8-c6d2626ba0c9,ID200180,CID-021,CA-0039,2025-08-10,2025-09-09,2162.26,USD,SampleGen
INV-a390663a-d599-4139-b117-64a1c0bcc040,ID200181,CID-022,CA-1480,2025-05-17,2025-06-16,4277.96,USD,SampleGen
INV-e34bd265-cf84-48c6-8a83-e37aa3d8cade,ID200182,CID-022,CA-1480,2025-03-14,2025-04-13,3993.96,USD,SampleGen
INV-d65fc311-4640-4f1f-bd06-3674f58744e6,ID200183,CID-022,CA-1480,2025-08-11,2025-09-10,5418.6,USD,SampleGen
INV-1a8a0f55-5654-4335-bdb6-0ae7abc8ca4f,ID200184,CID-022,CA-1480,2025-10-29,2025-11-28,1396.82,USD,SampleGen
INV-850efd79-490f-4323-ba6f-aa6ff947aac4,ID200185,CID-022,CA-1480,2025-08-16,2025-09-15,4998.7,USD,SampleGen
INV-5240e900-571a-4561-8bf5-467fd01f0d8d,ID200186,CID-023,CA-0042,2025-11-10,2025-12-10,1008.96,USD,SampleGen
